row_id,sepal_length,sepal_width,petal_length,petal_width
IRIS-SCORE-02694,5.569,2.984,4.544,1.908
IRIS-SCORE-02695,6.472,2.664,5.73,2.167
IRIS-SCORE-02696,6.535,2.727,5.585,1.982
IRIS-SCORE-02697,6.205,2.53,4.656,1.643
IRIS-SCORE-02698,5.768,3.151,4.294,1.407
IRIS-SCORE-02699,5.739,2.919,3.805,1.292
IRIS-SCORE-02700,5.535,2.692,4.064,1.214
IRIS-SCORE-02701,5.947,2.753,4.36,1.352
IRIS-SCORE-02702,5.452,2.932,5.387,2.477
IRIS-SCORE-02703,6.793,2.964,6.01,2.03
IRIS-SCORE-02704,5.968,2.866,4.136,1.539
IRIS-SCORE-02705,5.721,2.215,4.62,1.856
IRIS-SCORE-02706,5.218,2.127,3.638,1.026
IRIS-SCORE-02707,5.432,2.792,3.989,1.193
IRIS-SCORE-02708,6.304,2.754,5.429,2.063
IRIS-SCORE-02709,6.098,2.793,4.2,1.422
IRIS-SCORE-02710,5.927,2.679,4.124,1.244
IRIS-SCORE-02711,5.284,2.238,3.886,1.188
IRIS-SCORE-02712,6.775,2.99,5.164,2.182
IRIS-SCORE-02713,5.759,2.929,3.614,1.195
IRIS-SCORE-02714,5.641,2.892,3.86,1.124
IRIS-SCORE-02715,6.105,2.862,4.532,1.365
IRIS-SCORE-02716,6.558,2.939,5.681,2.587
IRIS-SCORE-02717,6.24,2.665,4.204,1.377
IRIS-SCORE-02718,6.556,3.232,4.716,1.604
IRIS-SCORE-02719,5.805,2.692,3.956,1.344
IRIS-SCORE-02720,6.19,2.93,4.374,1.362
IRIS-SCORE-02721,5.732,2.752,4.348,1.354
IRIS-SCORE-02722,5.633,2.844,4.737,1.501
IRIS-SCORE-02723,5.36,2.452,4.138,1.35
IRIS-SCORE-02724,6.496,2.961,5.198,1.684
IRIS-SCORE-02725,6.483,3.012,5.679,2.514
IRIS-SCORE-02726,6.47,2.686,5.079,1.493
IRIS-SCORE-02727,6.492,3.332,5.43,2.073
IRIS-SCORE-02728,6.827,2.949,5.678,1.967
IRIS-SCORE-02729,7.417,3.038,6.745,2.077
IRIS-SCORE-02730,5.974,2.316,4.487,1.096
IRIS-SCORE-02731,6.898,2.822,5.783,1.842
IRIS-SCORE-02732,6.158,2.793,5.263,2.123
IRIS-SCORE-02733,7.367,3.3,6.216,2.295
IRIS-SCORE-02734,7.211,3.136,5.957,2.124
IRIS-SCORE-02735,5.644,3.056,4.755,2.137
IRIS-SCORE-02736,6.647,3.188,4.858,1.503
IRIS-SCORE-02737,6.422,2.647,5.461,1.71
IRIS-SCORE-02738,5.817,2.861,4.244,1.433
IRIS-SCORE-02739,6.053,2.841,4.61,1.287
IRIS-SCORE-02740,5.408,2.62,4.049,1.276
IRIS-SCORE-02741,5.967,2.992,4.853,2.19
IRIS-SCORE-02742,5.791,2.991,3.899,1.237
IRIS-SCORE-02743,5.235,3.001,3.875,1.198
IRIS-SCORE-02744,6.027,2.242,4.578,1.24
IRIS-SCORE-02745,6.081,2.423,5.251,1.547
IRIS-SCORE-02746,6.106,2.923,5.17,1.887
IRIS-SCORE-02747,5.338,2.583,3.54,1.055
IRIS-SCORE-02748,6.517,3.125,5.445,2.095
IRIS-SCORE-02749,7.177,3.153,5.4,2.053
IRIS-SCORE-02750,6.096,2.789,4.649,1.519
IRIS-SCORE-02751,6.587,2.921,4.964,1.813
IRIS-SCORE-02752,5.987,2.879,3.901,1.079
IRIS-SCORE-02753,5.94,2.881,5.241,1.752
IRIS-SCORE-02754,7.158,3.741,6.137,2.579
IRIS-SCORE-02755,5.654,2.827,3.979,1.302
IRIS-SCORE-02756,6.441,2.971,4.515,1.539
IRIS-SCORE-02757,5.754,2.831,4.241,1.454
IRIS-SCORE-02758,5.582,2.625,3.805,1.242
IRIS-SCORE-02759,6.628,3.301,4.875,2.239
IRIS-SCORE-02760,6.737,2.866,5.662,2.278
IRIS-SCORE-02761,5.791,2.475,3.917,1.324
IRIS-SCORE-02762,7.285,2.542,6.224,1.747
IRIS-SCORE-02763,6.997,2.83,5.855,1.752
IRIS-SCORE-02764,7.552,3.435,6.578,2.362
IRIS-SCORE-02765,6.249,2.993,5.245,1.77
IRIS-SCORE-02766,5.773,3.326,4.238,1.499
IRIS-SCORE-02767,5.34,2.57,4.031,1.349
IRIS-SCORE-02768,7.193,3.203,5.907,2.175
IRIS-SCORE-02769,6.484,3.32,5.487,1.965
IRIS-SCORE-02770,6.071,3.084,4.84,1.459
IRIS-SCORE-02771,6.839,3.522,5.255,1.764
IRIS-SCORE-02772,5.882,2.669,5.107,1.973
IRIS-SCORE-02773,5.382,2.786,3.948,1.26
IRIS-SCORE-02774,7.176,3.163,6.291,2.339
IRIS-SCORE-02775,5.395,3.033,3.51,1.261
IRIS-SCORE-02776,5.707,2.71,5.313,1.408
IRIS-SCORE-02777,5.776,2.659,4.459,1.378
IRIS-SCORE-02778,5.661,3.061,4.59,2.249
IRIS-SCORE-02779,7.324,3.201,6.29,1.941
IRIS-SCORE-02780,7.051,3.274,5.692,2.207
IRIS-SCORE-02781,5.56,2.571,4.38,1.31
IRIS-SCORE-02782,6.491,2.909,5.421,2.066
IRIS-SCORE-02783,6.519,3.338,5.241,2.132
IRIS-SCORE-02784,6.477,2.58,4.757,1.484
IRIS-SCORE-02785,6.186,3.174,4.547,1.611
IRIS-SCORE-02786,6.083,2.471,4.545,1.279
IRIS-SCORE-02787,6.943,3.233,5.001,1.662
IRIS-SCORE-02788,6.512,2.687,5.703,1.897
IRIS-SCORE-02789,6.038,2.963,4.467,1.527
IRIS-SCORE-02790,7.241,3.137,5.863,2.368
IRIS-SCORE-02791,7.906,3.231,6.727,2.427
IRIS-SCORE-02792,7.048,3.317,5.924,1.869
IRIS-SCORE-02793,7.216,2.635,5.958,2.304
IRIS-SCORE-02794,5.574,2.311,5.418,1.44
IRIS-SCORE-02795,6.582,2.885,4.732,1.39
IRIS-SCORE-02796,6.097,3.144,5.415,2.239
IRIS-SCORE-02797,6.723,3.222,5.103,1.657
IRIS-SCORE-02798,5.675,2.478,4.279,1.268
IRIS-SCORE-02799,6.248,2.827,5.507,2.09
IRIS-SCORE-02800,5.644,2.452,4.051,1.24
IRIS-SCORE-02801,5.225,2.297,3.762,1.189
IRIS-SCORE-02802,6.662,2.829,4.829,1.54
IRIS-SCORE-02803,6.546,2.81,5.253,2.405
IRIS-SCORE-02804,5.934,3.166,4.268,1.429
IRIS-SCORE-02805,7.939,3.293,6.09,2.22
IRIS-SCORE-02806,6.829,3.263,5.679,2.315
IRIS-SCORE-02807,6.234,3.559,4.934,2.115
IRIS-SCORE-02808,5.965,2.817,5.294,1.877
IRIS-SCORE-02809,4.665,2.613,3.629,1.204
IRIS-SCORE-02810,7.221,3.166,6.868,2.624
IRIS-SCORE-02811,6.255,2.929,5.45,1.791
IRIS-SCORE-02812,5.882,2.953,3.974,1.453
IRIS-SCORE-02813,6.099,3.083,4.563,1.761
IRIS-SCORE-02814,6.626,3.302,5.758,2.219
IRIS-SCORE-02815,5.569,3.399,5.061,1.898
IRIS-SCORE-02816,6.628,2.654,4.622,1.398
IRIS-SCORE-02817,5.779,3.102,4.533,1.474
IRIS-SCORE-02818,4.983,2.061,3.626,1.037
IRIS-SCORE-02819,7.708,3.232,6.028,2.263
IRIS-SCORE-02820,4.982,2.35,2.999,1.02
IRIS-SCORE-02821,6.052,3.159,5.181,2.169
IRIS-SCORE-02822,5.928,3.032,4.472,2.361
IRIS-SCORE-02823,6.254,2.688,5.192,2.012
IRIS-SCORE-02824,6.089,2.491,5.646,2.03
IRIS-SCORE-02825,5.446,2.263,3.969,1.294
IRIS-SCORE-02826,6.2,2.596,4.238,1.342
IRIS-SCORE-02827,6.262,2.822,4.16,1.269
IRIS-SCORE-02828,5.762,2.262,3.822,1.232
IRIS-SCORE-02829,6.256,2.533,5.325,1.989
IRIS-SCORE-02830,6.318,2.843,5.962,2.043
IRIS-SCORE-02831,5.754,2.888,4.135,1.458
IRIS-SCORE-02832,6.517,2.852,5.009,1.463
IRIS-SCORE-02833,6.362,2.75,4.313,1.019
IRIS-SCORE-02834,6.091,2.115,4.295,1.253
IRIS-SCORE-02835,6.829,2.78,5.603,1.966
IRIS-SCORE-02836,5.863,2.415,5.144,1.769
IRIS-SCORE-02837,5.582,2.464,4.032,1.262
IRIS-SCORE-02838,5.911,2.646,4.319,1.359
IRIS-SCORE-02839,6.458,2.942,5.336,2.1
IRIS-SCORE-02840,6.608,2.457,5.881,1.49
IRIS-SCORE-02841,6.436,2.707,4.648,1.446
IRIS-SCORE-02842,7.355,3.231,6.192,2.023
IRIS-SCORE-02843,7.081,2.73,5.869,1.69
IRIS-SCORE-02844,5.367,2.608,3.53,1.214
IRIS-SCORE-02845,7.188,2.746,6.222,2.166
IRIS-SCORE-02846,6.906,3.243,5.957,2.057
IRIS-SCORE-02847,6.266,3.287,5.307,2.015
IRIS-SCORE-02848,6.954,2.855,5.577,1.703
IRIS-SCORE-02849,6.75,2.736,5.806,2.201
IRIS-SCORE-02850,6.33,3.561,4.853,1.593
IRIS-SCORE-02851,6.239,2.591,5.08,1.772
IRIS-SCORE-02852,5.652,2.999,4.972,1.78
IRIS-SCORE-02853,7.41,3.195,6.583,2.457
IRIS-SCORE-02854,5.15,2.913,3.925,1.308
IRIS-SCORE-02855,5.375,2.216,3.283,1.063
IRIS-SCORE-02856,5.534,2.973,4.443,1.608
IRIS-SCORE-02857,6.764,2.857,4.558,1.483
IRIS-SCORE-02858,6.57,2.885,5.388,1.612
IRIS-SCORE-02859,6.567,2.429,5.842,1.842
IRIS-SCORE-02860,7.118,2.646,5.933,1.864
IRIS-SCORE-02861,6.02,2.601,4.898,1.983
IRIS-SCORE-02862,5.479,2.324,3.64,1.085
IRIS-SCORE-02863,6.513,3.123,5.473,2.172
IRIS-SCORE-02864,5.512,2.348,4.472,1.653
IRIS-SCORE-02865,7.214,3.199,6.341,2.093
IRIS-SCORE-02866,6.357,2.875,4.275,1.448
IRIS-SCORE-02867,5.626,2.828,4.576,1.378
IRIS-SCORE-02868,6.569,3.162,4.091,1.232
IRIS-SCORE-02869,6.586,3.062,5.823,2.153
IRIS-SCORE-02870,5.963,3.175,4.527,1.44
IRIS-SCORE-02871,6.208,3.062,4.096,1.251
IRIS-SCORE-02872,5.988,2.774,4.118,1.468
IRIS-SCORE-02873,6.769,3.093,4.79,1.86
IRIS-SCORE-02874,5.6,2.331,3.901,1.186
IRIS-SCORE-02875,6.078,2.664,5.337,1.886
IRIS-SCORE-02876,5.731,2.846,3.737,1.201
IRIS-SCORE-02877,6.439,2.555,5.126,1.841
IRIS-SCORE-02878,5.643,2.661,4.196,1.257
IRIS-SCORE-02879,7.082,3.02,6.279,2.331
IRIS-SCORE-02880,5.321,2.375,4.929,1.551
IRIS-SCORE-02881,5.929,2.823,4.041,1.392
IRIS-SCORE-02882,6.615,3.226,5.802,2.097
IRIS-SCORE-02883,7.156,2.866,5.799,1.96
IRIS-SCORE-02884,5.415,2.77,4.063,1.338
IRIS-SCORE-02885,5.638,2.636,4.468,1.533
IRIS-SCORE-02886,7.696,3.346,6.389,2.208
IRIS-SCORE-02887,5.917,3.012,4.639,2.214
IRIS-SCORE-02888,5.884,2.407,4.144,1.343
IRIS-SCORE-02889,6.148,2.937,4.184,1.392
IRIS-SCORE-02890,5.674,3.06,4.84,2.053
IRIS-SCORE-02891,6.001,2.774,4.68,1.986
IRIS-SCORE-02892,5.813,2.753,4.639,1.398
IRIS-SCORE-02893,6.869,3.039,4.382,1.301
IRIS-SCORE-02894,5.907,2.866,5.107,2.226
IRIS-SCORE-02895,5.092,2.888,3.708,1.286
IRIS-SCORE-02896,4.608,3.108,4.292,1.87
IRIS-SCORE-02897,6.851,3.123,4.529,1.541
IRIS-SCORE-02898,5.224,2.253,3.55,1.211
IRIS-SCORE-02899,5.942,3.166,5.096,2.529
IRIS-SCORE-02900,7.018,3.007,6.291,2.063
IRIS-SCORE-02901,6.017,3.17,4.534,1.467
IRIS-SCORE-02902,6.615,3.176,5.559,2.138
IRIS-SCORE-02903,6.674,3.133,4.618,1.626
IRIS-SCORE-02904,6.205,2.714,3.614,1.108
IRIS-SCORE-02905,6.479,2.923,5.849,2.118
IRIS-SCORE-02906,6.393,3.184,5.049,2.297
IRIS-SCORE-02907,5.684,2.233,3.52,0.943
IRIS-SCORE-02908,6.166,3.114,4.126,1.526
IRIS-SCORE-02909,6.576,2.565,4.885,1.493
IRIS-SCORE-02910,6.651,2.901,5.484,2.149
IRIS-SCORE-02911,5.961,2.94,4.013,1.281
IRIS-SCORE-02912,6.992,2.708,5.689,1.97
IRIS-SCORE-02913,7.197,3.026,5.642,2.156
IRIS-SCORE-02914,6.503,2.845,5.651,2.026
IRIS-SCORE-02915,6.343,3.369,5.327,1.622
IRIS-SCORE-02916,6.778,2.707,4.447,1.236
IRIS-SCORE-02917,6.547,2.863,5.271,1.483
IRIS-SCORE-02918,6.186,2.741,4.966,1.985
IRIS-SCORE-02919,7.331,2.714,6.474,1.693
IRIS-SCORE-02920,5.752,2.461,4.157,1.357
IRIS-SCORE-02921,6.094,3.26,5.434,2.154
IRIS-SCORE-02922,6.983,3.054,6.302,2.397
IRIS-SCORE-02923,6.346,3.102,5.482,2.049
IRIS-SCORE-02924,5.834,2.744,4.568,1.298
IRIS-SCORE-02925,6.419,2.871,4.439,1.351
IRIS-SCORE-02926,4.886,2.031,3.391,0.986
IRIS-SCORE-02927,6.28,2.968,4.735,1.5
IRIS-SCORE-02928,6.766,2.656,5.842,1.995
IRIS-SCORE-02929,5.445,2.798,3.79,1.173
IRIS-SCORE-02930,7.037,3.228,5.86,2.517
IRIS-SCORE-02931,7.341,3.245,6.269,1.959
IRIS-SCORE-02932,6.601,3.003,5.707,2.34
IRIS-SCORE-02933,5.732,2.334,4.158,1.106
IRIS-SCORE-02934,6.566,2.932,5.405,2.134
IRIS-SCORE-02935,5.681,3.144,3.775,1.419
IRIS-SCORE-02936,6.827,2.94,5.17,1.965
IRIS-SCORE-02937,7.4,3.176,6.466,2.229
IRIS-SCORE-02938,5.554,2.869,4.297,1.392
IRIS-SCORE-02939,6.656,3.187,5.254,1.65
IRIS-SCORE-02940,6.604,2.986,5.793,2.424
IRIS-SCORE-02941,5.482,2.673,4.442,1.236
IRIS-SCORE-02942,7.938,2.973,6.751,1.862
IRIS-SCORE-02943,5.596,2.854,4.644,1.646
IRIS-SCORE-02944,5.403,2.306,4.132,1.375
IRIS-SCORE-02945,6.579,2.151,5.191,1.724
IRIS-SCORE-02946,5.979,2.36,4.799,2.19
IRIS-SCORE-02947,5.929,2.56,4.305,1.414
IRIS-SCORE-02948,6.722,2.777,5.862,1.7
IRIS-SCORE-02949,7.285,3.374,5.428,2.195
IRIS-SCORE-02950,6.158,2.562,3.745,1.116
IRIS-SCORE-02951,6.919,3.049,5.99,2.491
IRIS-SCORE-02952,6.915,2.877,6.012,2.092
IRIS-SCORE-02953,5.634,2.451,3.953,1.13
IRIS-SCORE-02954,5.934,2.937,4.324,1.556
IRIS-SCORE-02955,5.74,2.729,3.599,1.119
IRIS-SCORE-02956,6.531,2.781,3.981,1.327
IRIS-SCORE-02957,7.059,3.467,5.994,1.937
IRIS-SCORE-02958,6.559,2.634,5.901,2.327
IRIS-SCORE-02959,6.041,2.7,5.418,1.823
IRIS-SCORE-02960,6.485,2.794,5.26,1.896
IRIS-SCORE-02961,5.927,3.009,4.111,1.412
IRIS-SCORE-02962,5.966,2.602,4.194,1.084
IRIS-SCORE-02963,6.19,2.208,5.616,1.806
IRIS-SCORE-02964,7.68,3.37,6.463,2.422
IRIS-SCORE-02965,5.989,2.64,4.303,1.307
IRIS-SCORE-02966,6.691,2.875,5.618,2.578
IRIS-SCORE-02967,6.608,3.336,5.01,1.645
IRIS-SCORE-02968,6.332,2.192,5.049,2.085
IRIS-SCORE-02969,6.746,2.729,4.95,1.328
IRIS-SCORE-02970,6.075,2.66,5.368,1.842
IRIS-SCORE-02971,5.289,2.683,3.693,1.009
IRIS-SCORE-02972,5.929,2.523,4.087,1.243
IRIS-SCORE-02973,6.02,2.886,5.009,1.952
IRIS-SCORE-02974,7.295,2.693,5.936,1.736
IRIS-SCORE-02975,5.987,2.496,4.564,1.226
IRIS-SCORE-02976,6.555,3.508,5.417,2.232
IRIS-SCORE-02977,6.486,2.842,5.155,1.609
IRIS-SCORE-02978,6.24,2.911,5.291,2.071
IRIS-SCORE-02979,5.825,2.849,3.978,1.34
IRIS-SCORE-02980,7.241,3.656,5.978,2.545
IRIS-SCORE-02981,5.929,2.395,5.027,1.919
IRIS-SCORE-02982,6.134,3.052,4.327,1.437
IRIS-SCORE-02983,5.917,3.143,4.357,1.576
IRIS-SCORE-02984,5.531,2.186,4.016,1.286
IRIS-SCORE-02985,6.144,3.44,4.734,1.576
IRIS-SCORE-02986,7.274,3.586,6.042,2.078
IRIS-SCORE-02987,5.746,2.522,4.274,1.387
IRIS-SCORE-02988,5.558,2.843,4.971,1.754
IRIS-SCORE-02989,6.212,2.592,5.141,1.649
IRIS-SCORE-02990,6.764,2.873,5.575,1.854
IRIS-SCORE-02991,5.16,2.765,4.346,1.742
IRIS-SCORE-02992,6.315,2.934,4.521,1.481
IRIS-SCORE-02993,6.122,2.84,4.073,1.255
IRIS-SCORE-02994,5.632,2.999,4.549,1.321
IRIS-SCORE-02995,6.205,3.223,4.52,1.499
IRIS-SCORE-02996,5.705,2.839,4.27,1.32
IRIS-SCORE-02997,6.578,2.637,5.592,1.802
IRIS-SCORE-02998,5.767,3.089,4.143,1.469
IRIS-SCORE-02999,5.485,2.501,4.263,1.111
IRIS-SCORE-03000,6.732,2.442,5.527,1.543
IRIS-SCORE-03001,6.359,2.758,4.514,1.297
IRIS-SCORE-03002,6.183,3.174,4.556,1.427
IRIS-SCORE-03003,5.925,2.806,4.953,2.086
IRIS-SCORE-03004,5.602,2.33,3.345,0.975
IRIS-SCORE-03005,5.088,2.243,3.82,0.923
IRIS-SCORE-03006,5.294,2.402,4.186,1.335
IRIS-SCORE-03007,7.49,3.206,5.854,1.94
IRIS-SCORE-03008,6.624,2.888,5.67,2.179
IRIS-SCORE-03009,7.438,2.993,6.491,2.313
IRIS-SCORE-03010,6.021,2.604,4.139,1.186
IRIS-SCORE-03011,6.754,2.845,5.72,1.71
IRIS-SCORE-03012,7.058,3.031,6.062,2.081
IRIS-SCORE-03013,5.219,2.346,3.524,0.937
IRIS-SCORE-03014,6.725,3.24,5.504,2.134
IRIS-SCORE-03015,5.973,2.715,4.065,1.122
IRIS-SCORE-03016,7.351,3.51,5.61,2.587
IRIS-SCORE-03017,6.402,2.802,4.373,1.149
IRIS-SCORE-03018,5.889,2.948,4.489,1.616
IRIS-SCORE-03019,6.584,2.669,5.847,2.244
IRIS-SCORE-03020,5.493,3.136,4.444,1.509
IRIS-SCORE-03021,5.525,2.898,3.758,1.369
IRIS-SCORE-03022,7.603,2.873,6.503,2.251
IRIS-SCORE-03023,5.947,3.334,4.713,2.122
IRIS-SCORE-03024,6.312,3.097,5.779,2.464
IRIS-SCORE-03025,7.556,2.963,6.666,2.071
IRIS-SCORE-03026,5.951,2.838,3.571,1.184
IRIS-SCORE-03027,5.561,3.203,4.157,1.421
IRIS-SCORE-03028,6.536,3.284,5.041,2.174
IRIS-SCORE-03029,5.825,2.667,5.616,1.852
IRIS-SCORE-03030,5.469,2.688,3.255,1.132
IRIS-SCORE-03031,7.273,3.164,5.894,2.237
IRIS-SCORE-03032,6.239,2.672,5.286,1.73
IRIS-SCORE-03033,5.357,2.399,3.494,1.062
IRIS-SCORE-03034,7.201,2.527,6.397,1.784
IRIS-SCORE-03035,5.186,2.568,3.589,1.013
IRIS-SCORE-03036,6.144,2.522,4.009,1.131
IRIS-SCORE-03037,7.629,2.674,5.845,1.725
IRIS-SCORE-03038,5.585,2.664,3.72,1.235
IRIS-SCORE-03039,6.706,2.83,5.837,1.594
IRIS-SCORE-03040,4.682,2.485,3.243,1.053
IRIS-SCORE-03041,7.086,3.306,5.917,2.219
IRIS-SCORE-03042,5.834,2.459,4.829,1.945
IRIS-SCORE-03043,5.436,2.752,4.164,1.241
IRIS-SCORE-03044,6.404,3.204,5.338,2.486
IRIS-SCORE-03045,6.075,2.998,4.809,1.665
IRIS-SCORE-03046,6.027,3.303,4.402,1.365
IRIS-SCORE-03047,6.443,3.347,5.339,1.64
IRIS-SCORE-03048,5.507,2.439,4.284,1.13
IRIS-SCORE-03049,5.958,3.01,4.161,1.327
IRIS-SCORE-03050,6.608,2.302,4.747,1.084
IRIS-SCORE-03051,7.179,3.086,6.027,2.084
IRIS-SCORE-03052,6.684,3.425,4.481,1.555
IRIS-SCORE-03053,7.002,3.077,5.673,2.016
IRIS-SCORE-03054,6.63,3.019,5.339,2.222
IRIS-SCORE-03055,5.475,2.399,4.075,1.073
IRIS-SCORE-03056,6.542,2.609,4.63,1.186
IRIS-SCORE-03057,5.333,2.866,4.31,1.909
IRIS-SCORE-03058,6.466,3.23,4.792,1.518
IRIS-SCORE-03059,7.123,2.695,6.33,2.009
IRIS-SCORE-03060,5.15,2.436,3.071,0.993
IRIS-SCORE-03061,6.641,3.196,5.793,1.908
IRIS-SCORE-03062,5.651,2.779,4.954,1.585
IRIS-SCORE-03063,5.647,2.937,4.329,1.189
IRIS-SCORE-03064,6.747,3.184,6.075,2.104
IRIS-SCORE-03065,7.11,3.2,5.839,1.904
IRIS-SCORE-03066,6.716,2.735,6.004,2.177
IRIS-SCORE-03067,5.752,2.322,4.7,1.206
IRIS-SCORE-03068,6.382,2.723,4.321,1.176
IRIS-SCORE-03069,6.07,2.583,4.056,1.219
IRIS-SCORE-03070,6.955,2.791,5.932,2.085
IRIS-SCORE-03071,6.502,2.903,4.045,1.278
IRIS-SCORE-03072,6.033,2.8,4.132,1.13
IRIS-SCORE-03073,7.059,2.845,5.956,2.245
IRIS-SCORE-03074,5.684,2.96,3.847,1.256
IRIS-SCORE-03075,4.768,2.394,3.243,1.075
IRIS-SCORE-03076,5.905,2.935,5.241,1.611
IRIS-SCORE-03077,6.369,3.078,5.625,2.103
IRIS-SCORE-03078,6.973,2.722,5.0,1.515
IRIS-SCORE-03079,5.632,2.292,4.305,1.35
IRIS-SCORE-03080,5.962,2.764,4.422,1.486
IRIS-SCORE-03081,5.999,2.876,3.812,1.148
IRIS-SCORE-03082,5.698,3.025,4.185,1.389
IRIS-SCORE-03083,6.68,3.017,5.53,2.277
IRIS-SCORE-03084,6.442,3.207,5.535,2.325
IRIS-SCORE-03085,6.135,2.808,4.467,1.346
IRIS-SCORE-03086,6.645,3.068,4.972,1.703
IRIS-SCORE-03087,6.479,2.847,5.536,2.161
IRIS-SCORE-03088,5.357,2.412,3.651,1.104
IRIS-SCORE-03089,6.335,2.638,4.738,1.331
IRIS-SCORE-03090,5.649,2.689,4.042,1.331
IRIS-SCORE-03091,5.548,3.07,3.941,1.243
IRIS-SCORE-03092,5.728,2.587,4.722,1.474
IRIS-SCORE-03093,6.357,3.062,4.826,1.487
IRIS-SCORE-03094,5.971,2.652,4.219,1.415
IRIS-SCORE-03095,6.835,3.237,5.737,2.055
IRIS-SCORE-03096,7.009,3.424,6.128,2.356
IRIS-SCORE-03097,6.065,2.737,4.782,1.466
IRIS-SCORE-03098,5.602,2.325,4.335,1.268
IRIS-SCORE-03099,6.675,3.411,5.33,1.565
IRIS-SCORE-03100,7.237,2.817,6.344,1.944
IRIS-SCORE-03101,5.195,2.723,3.765,1.339
IRIS-SCORE-03102,5.596,2.563,4.192,1.063
IRIS-SCORE-03103,6.307,2.777,4.81,1.624
IRIS-SCORE-03104,5.815,2.543,3.925,1.363
IRIS-SCORE-03105,6.541,2.907,5.6,1.959
IRIS-SCORE-03106,5.795,2.901,4.146,1.346
IRIS-SCORE-03107,7.445,3.248,6.314,1.961
IRIS-SCORE-03108,5.309,2.488,3.971,1.157
IRIS-SCORE-03109,6.881,2.694,5.418,2.089
IRIS-SCORE-03110,6.634,3.512,5.146,2.439
IRIS-SCORE-03111,5.922,3.014,4.476,1.341
IRIS-SCORE-03112,5.757,3.136,5.184,2.126
IRIS-SCORE-03113,7.16,3.083,6.023,2.042
IRIS-SCORE-03114,7.103,3.25,5.81,2.128
IRIS-SCORE-03115,5.088,2.434,3.539,1.095
IRIS-SCORE-03116,6.503,3.066,4.651,1.515
IRIS-SCORE-03117,6.762,3.421,5.607,2.247
IRIS-SCORE-03118,6.474,3.057,4.686,1.338
IRIS-SCORE-03119,5.739,2.538,4.9,1.841
IRIS-SCORE-03120,5.662,2.654,3.68,1.031
IRIS-SCORE-03121,6.404,3.0,4.606,1.524
IRIS-SCORE-03122,6.207,2.963,5.436,2.085
IRIS-SCORE-03123,6.536,2.805,4.788,1.599
IRIS-SCORE-03124,7.439,3.376,6.202,2.628
IRIS-SCORE-03125,5.379,2.299,4.492,1.65
IRIS-SCORE-03126,6.968,2.808,6.215,1.911
IRIS-SCORE-03127,6.17,2.828,4.409,1.403
IRIS-SCORE-03128,6.869,3.303,5.651,2.029
IRIS-SCORE-03129,6.946,2.86,5.862,2.355
IRIS-SCORE-03130,5.752,2.994,4.551,1.493
IRIS-SCORE-03131,4.837,2.332,3.861,1.168
IRIS-SCORE-03132,7.336,2.503,6.485,1.688
IRIS-SCORE-03133,7.025,3.426,4.951,1.431
IRIS-SCORE-03134,5.138,2.973,4.379,2.127
IRIS-SCORE-03135,7.419,3.118,6.061,1.999
IRIS-SCORE-03136,5.314,2.791,4.124,1.372
IRIS-SCORE-03137,6.255,2.223,5.417,1.827
IRIS-SCORE-03138,5.132,2.564,4.183,1.377
IRIS-SCORE-03139,6.305,3.207,4.203,1.329
IRIS-SCORE-03140,6.072,2.757,4.841,1.524
IRIS-SCORE-03141,7.014,3.271,5.778,2.198
IRIS-SCORE-03142,5.547,2.858,4.42,1.467
IRIS-SCORE-03143,6.558,3.346,5.598,2.246
IRIS-SCORE-03144,7.655,3.313,6.222,2.024
IRIS-SCORE-03145,7.282,2.737,6.492,2.274
IRIS-SCORE-03146,5.928,2.588,3.947,1.017
IRIS-SCORE-03147,4.999,2.686,4.247,1.713
IRIS-SCORE-03148,5.63,3.119,4.348,1.879
IRIS-SCORE-03149,6.73,3.585,6.191,2.033
IRIS-SCORE-03150,7.603,3.385,6.155,2.279
IRIS-SCORE-03151,6.634,2.966,5.169,1.964
IRIS-SCORE-03152,7.691,3.834,6.659,2.304
IRIS-SCORE-03153,6.439,2.947,4.949,1.599
IRIS-SCORE-03154,6.813,2.783,5.478,1.79
IRIS-SCORE-03155,6.375,2.91,5.337,1.734
IRIS-SCORE-03156,5.058,2.707,3.544,1.088
IRIS-SCORE-03157,6.844,2.459,6.577,1.983
IRIS-SCORE-03158,5.177,2.523,3.809,1.206
IRIS-SCORE-03159,7.942,3.131,7.005,2.369
IRIS-SCORE-03160,6.119,2.767,4.447,1.561
IRIS-SCORE-03161,5.018,2.129,3.987,1.045
IRIS-SCORE-03162,5.792,2.465,4.544,1.945
IRIS-SCORE-03163,6.696,2.586,6.048,1.885
IRIS-SCORE-03164,6.306,2.813,4.222,1.299
IRIS-SCORE-03165,5.497,2.435,3.942,1.252
IRIS-SCORE-03166,5.553,2.842,4.301,1.302
IRIS-SCORE-03167,6.343,3.184,5.522,2.117
IRIS-SCORE-03168,6.706,2.86,5.782,2.019
IRIS-SCORE-03169,6.733,3.093,5.987,2.038
IRIS-SCORE-03170,6.238,2.707,5.488,1.817
IRIS-SCORE-03171,5.811,2.73,4.23,1.341
IRIS-SCORE-03172,6.478,2.661,5.308,1.724
IRIS-SCORE-03173,7.42,3.264,5.979,2.275
IRIS-SCORE-03174,5.039,2.688,3.733,1.256
