row_id,species
IRIS-SCORE-03273,versicolor
IRIS-SCORE-03274,versicolor
IRIS-SCORE-03275,versicolor
IRIS-SCORE-03276,versicolor
IRIS-SCORE-03277,virginica
IRIS-SCORE-03278,versicolor
IRIS-SCORE-03279,virginica
IRIS-SCORE-03280,virginica
IRIS-SCORE-03281,versicolor
IRIS-SCORE-03282,versicolor
IRIS-SCORE-03283,versicolor
IRIS-SCORE-03284,virginica
IRIS-SCORE-03285,virginica
IRIS-SCORE-03286,versicolor
IRIS-SCORE-03287,versicolor
IRIS-SCORE-03288,versicolor
IRIS-SCORE-03289,virginica
IRIS-SCORE-03290,versicolor
IRIS-SCORE-03291,virginica
IRIS-SCORE-03292,versicolor
IRIS-SCORE-03293,virginica
IRIS-SCORE-03294,versicolor
IRIS-SCORE-03295,versicolor
IRIS-SCORE-03296,virginica
IRIS-SCORE-03297,versicolor
IRIS-SCORE-03298,virginica
IRIS-SCORE-03299,virginica
IRIS-SCORE-03300,virginica
IRIS-SCORE-03301,versicolor
IRIS-SCORE-03302,virginica
IRIS-SCORE-03303,versicolor
IRIS-SCORE-03304,versicolor
IRIS-SCORE-03305,virginica
IRIS-SCORE-03306,virginica
IRIS-SCORE-03307,versicolor
IRIS-SCORE-03308,versicolor
IRIS-SCORE-03309,versicolor
IRIS-SCORE-03310,virginica
IRIS-SCORE-03311,virginica
IRIS-SCORE-03312,versicolor
IRIS-SCORE-03313,virginica
IRIS-SCORE-03314,versicolor
IRIS-SCORE-03315,virginica
IRIS-SCORE-03316,versicolor
IRIS-SCORE-03317,versicolor
IRIS-SCORE-03318,versicolor
IRIS-SCORE-03319,virginica
IRIS-SCORE-03320,versicolor
IRIS-SCORE-03321,versicolor
IRIS-SCORE-03322,virginica
IRIS-SCORE-03323,versicolor
IRIS-SCORE-03324,virginica
IRIS-SCORE-03325,versicolor
IRIS-SCORE-03326,versicolor
IRIS-SCORE-03327,versicolor
IRIS-SCORE-03328,versicolor
IRIS-SCORE-03329,versicolor
IRIS-SCORE-03330,versicolor
IRIS-SCORE-03331,versicolor
IRIS-SCORE-03332,virginica
IRIS-SCORE-03333,versicolor
IRIS-SCORE-03334,virginica
IRIS-SCORE-03335,versicolor
IRIS-SCORE-03336,virginica
IRIS-SCORE-03337,virginica
IRIS-SCORE-03338,virginica
IRIS-SCORE-03339,virginica
IRIS-SCORE-03340,versicolor
IRIS-SCORE-03341,virginica
IRIS-SCORE-03342,versicolor
IRIS-SCORE-03343,virginica
IRIS-SCORE-03344,versicolor
IRIS-SCORE-03345,versicolor
IRIS-SCORE-03346,versicolor
IRIS-SCORE-03347,virginica
IRIS-SCORE-03348,virginica
IRIS-SCORE-03349,virginica
IRIS-SCORE-03350,virginica
IRIS-SCORE-03351,versicolor
IRIS-SCORE-03352,versicolor
IRIS-SCORE-03353,virginica
IRIS-SCORE-03354,versicolor
IRIS-SCORE-03355,versicolor
IRIS-SCORE-03356,versicolor
IRIS-SCORE-03357,virginica
IRIS-SCORE-03358,virginica
IRIS-SCORE-03359,virginica
IRIS-SCORE-03360,virginica
IRIS-SCORE-03361,versicolor
IRIS-SCORE-03362,versicolor
IRIS-SCORE-03363,versicolor
IRIS-SCORE-03364,virginica
IRIS-SCORE-03365,versicolor
IRIS-SCORE-03366,versicolor
IRIS-SCORE-03367,virginica
IRIS-SCORE-03368,virginica
IRIS-SCORE-03369,versicolor
IRIS-SCORE-03370,virginica
IRIS-SCORE-03371,versicolor
IRIS-SCORE-03372,virginica
IRIS-SCORE-03373,versicolor
IRIS-SCORE-03374,virginica
IRIS-SCORE-03375,virginica
IRIS-SCORE-03376,versicolor
IRIS-SCORE-03377,virginica
IRIS-SCORE-03378,versicolor
IRIS-SCORE-03379,versicolor
IRIS-SCORE-03380,versicolor
IRIS-SCORE-03381,virginica
IRIS-SCORE-03382,virginica
IRIS-SCORE-03383,versicolor
IRIS-SCORE-03384,versicolor
IRIS-SCORE-03385,versicolor
IRIS-SCORE-03386,versicolor
IRIS-SCORE-03387,virginica
IRIS-SCORE-03388,versicolor
IRIS-SCORE-03389,virginica
IRIS-SCORE-03390,virginica
IRIS-SCORE-03391,virginica
IRIS-SCORE-03392,versicolor
IRIS-SCORE-03393,virginica
IRIS-SCORE-03394,virginica
IRIS-SCORE-03395,virginica
IRIS-SCORE-03396,virginica
IRIS-SCORE-03397,virginica
IRIS-SCORE-03398,virginica
IRIS-SCORE-03399,versicolor
IRIS-SCORE-03400,versicolor
IRIS-SCORE-03401,virginica
IRIS-SCORE-03402,versicolor
IRIS-SCORE-03403,versicolor
IRIS-SCORE-03404,versicolor
IRIS-SCORE-03405,virginica
IRIS-SCORE-03406,versicolor
IRIS-SCORE-03407,virginica
IRIS-SCORE-03408,virginica
IRIS-SCORE-03409,virginica
IRIS-SCORE-03410,versicolor
IRIS-SCORE-03411,versicolor
IRIS-SCORE-03412,versicolor
IRIS-SCORE-03413,versicolor
IRIS-SCORE-03414,versicolor
IRIS-SCORE-03415,versicolor
IRIS-SCORE-03416,versicolor
IRIS-SCORE-03417,versicolor
IRIS-SCORE-03418,versicolor
IRIS-SCORE-03419,virginica
IRIS-SCORE-03420,versicolor
IRIS-SCORE-03421,virginica
IRIS-SCORE-03422,virginica
IRIS-SCORE-03423,versicolor
IRIS-SCORE-03424,virginica
IRIS-SCORE-03425,virginica
IRIS-SCORE-03426,versicolor
IRIS-SCORE-03427,virginica
IRIS-SCORE-03428,virginica
IRIS-SCORE-03429,virginica
IRIS-SCORE-03430,virginica
IRIS-SCORE-03431,versicolor
IRIS-SCORE-03432,versicolor
IRIS-SCORE-03433,versicolor
IRIS-SCORE-03434,virginica
IRIS-SCORE-03435,virginica
IRIS-SCORE-03436,versicolor
IRIS-SCORE-03437,virginica
IRIS-SCORE-03438,versicolor
IRIS-SCORE-03439,virginica
IRIS-SCORE-03440,virginica
IRIS-SCORE-03441,versicolor
IRIS-SCORE-03442,virginica
IRIS-SCORE-03443,virginica
IRIS-SCORE-03444,versicolor
IRIS-SCORE-03445,virginica
IRIS-SCORE-03446,virginica
IRIS-SCORE-03447,versicolor
IRIS-SCORE-03448,versicolor
IRIS-SCORE-03449,versicolor
IRIS-SCORE-03450,versicolor
IRIS-SCORE-03451,virginica
IRIS-SCORE-03452,versicolor
IRIS-SCORE-03453,versicolor
IRIS-SCORE-03454,versicolor
IRIS-SCORE-03455,versicolor
IRIS-SCORE-03456,versicolor
IRIS-SCORE-03457,versicolor
IRIS-SCORE-03458,virginica
IRIS-SCORE-03459,virginica
IRIS-SCORE-03460,virginica
IRIS-SCORE-03461,virginica
IRIS-SCORE-03462,virginica
IRIS-SCORE-03463,versicolor
IRIS-SCORE-03464,versicolor
IRIS-SCORE-03465,virginica
IRIS-SCORE-03466,virginica
IRIS-SCORE-03467,versicolor
IRIS-SCORE-03468,versicolor
IRIS-SCORE-03469,virginica
IRIS-SCORE-03470,versicolor
IRIS-SCORE-03471,versicolor
IRIS-SCORE-03472,versicolor
IRIS-SCORE-03473,versicolor
IRIS-SCORE-03474,virginica
IRIS-SCORE-03475,virginica
IRIS-SCORE-03476,versicolor
IRIS-SCORE-03477,versicolor
IRIS-SCORE-03478,virginica
IRIS-SCORE-03479,virginica
IRIS-SCORE-03480,virginica
IRIS-SCORE-03481,versicolor
IRIS-SCORE-03482,virginica
IRIS-SCORE-03483,versicolor
IRIS-SCORE-03484,versicolor
IRIS-SCORE-03485,versicolor
IRIS-SCORE-03486,versicolor
IRIS-SCORE-03487,versicolor
IRIS-SCORE-03488,versicolor
IRIS-SCORE-03489,virginica
IRIS-SCORE-03490,versicolor
IRIS-SCORE-03491,virginica
IRIS-SCORE-03492,virginica
IRIS-SCORE-03493,versicolor
IRIS-SCORE-03494,virginica
IRIS-SCORE-03495,virginica
IRIS-SCORE-03496,versicolor
IRIS-SCORE-03497,versicolor
IRIS-SCORE-03498,versicolor
IRIS-SCORE-03499,virginica
IRIS-SCORE-03500,virginica
IRIS-SCORE-03501,versicolor
IRIS-SCORE-03502,virginica
IRIS-SCORE-03503,versicolor
IRIS-SCORE-03504,versicolor
IRIS-SCORE-03505,virginica
IRIS-SCORE-03506,virginica
IRIS-SCORE-03507,virginica
IRIS-SCORE-03508,versicolor
IRIS-SCORE-03509,versicolor
IRIS-SCORE-03510,virginica
IRIS-SCORE-03511,versicolor
IRIS-SCORE-03512,versicolor
IRIS-SCORE-03513,virginica
IRIS-SCORE-03514,virginica
IRIS-SCORE-03515,virginica
IRIS-SCORE-03516,versicolor
IRIS-SCORE-03517,versicolor
IRIS-SCORE-03518,virginica
IRIS-SCORE-03519,versicolor
IRIS-SCORE-03520,virginica
IRIS-SCORE-03521,versicolor
IRIS-SCORE-03522,versicolor
IRIS-SCORE-03523,versicolor
IRIS-SCORE-03524,virginica
IRIS-SCORE-03525,versicolor
IRIS-SCORE-03526,virginica
IRIS-SCORE-03527,virginica
IRIS-SCORE-03528,virginica
IRIS-SCORE-03529,versicolor
IRIS-SCORE-03530,virginica
IRIS-SCORE-03531,virginica
IRIS-SCORE-03532,versicolor
IRIS-SCORE-03533,virginica
IRIS-SCORE-03534,virginica
IRIS-SCORE-03535,virginica
IRIS-SCORE-03536,virginica
IRIS-SCORE-03537,virginica
IRIS-SCORE-03538,virginica
IRIS-SCORE-03539,virginica
IRIS-SCORE-03540,versicolor
IRIS-SCORE-03541,virginica
IRIS-SCORE-03542,versicolor
IRIS-SCORE-03543,virginica
IRIS-SCORE-03544,versicolor
IRIS-SCORE-03545,versicolor
IRIS-SCORE-03546,virginica
IRIS-SCORE-03547,versicolor
IRIS-SCORE-03548,versicolor
IRIS-SCORE-03549,versicolor
IRIS-SCORE-03550,virginica
IRIS-SCORE-03551,versicolor
IRIS-SCORE-03552,virginica
IRIS-SCORE-03553,virginica
IRIS-SCORE-03554,versicolor
IRIS-SCORE-03555,versicolor
IRIS-SCORE-03556,versicolor
IRIS-SCORE-03557,virginica
IRIS-SCORE-03558,versicolor
IRIS-SCORE-03559,versicolor
IRIS-SCORE-03560,virginica
IRIS-SCORE-03561,virginica
IRIS-SCORE-03562,versicolor
IRIS-SCORE-03563,virginica
IRIS-SCORE-03564,virginica
IRIS-SCORE-03565,virginica
IRIS-SCORE-03566,versicolor
IRIS-SCORE-03567,versicolor
IRIS-SCORE-03568,versicolor
IRIS-SCORE-03569,versicolor
IRIS-SCORE-03570,versicolor
IRIS-SCORE-03571,virginica
IRIS-SCORE-03572,versicolor
IRIS-SCORE-03573,virginica
IRIS-SCORE-03574,versicolor
IRIS-SCORE-03575,virginica
IRIS-SCORE-03576,versicolor
IRIS-SCORE-03577,virginica
IRIS-SCORE-03578,virginica
IRIS-SCORE-03579,versicolor
IRIS-SCORE-03580,virginica
IRIS-SCORE-03581,virginica
IRIS-SCORE-03582,virginica
IRIS-SCORE-03583,virginica
IRIS-SCORE-03584,versicolor
IRIS-SCORE-03585,virginica
IRIS-SCORE-03586,virginica
IRIS-SCORE-03587,virginica
IRIS-SCORE-03588,versicolor
IRIS-SCORE-03589,versicolor
IRIS-SCORE-03590,versicolor
IRIS-SCORE-03591,versicolor
IRIS-SCORE-03592,virginica
IRIS-SCORE-03593,versicolor
IRIS-SCORE-03594,versicolor
IRIS-SCORE-03595,versicolor
IRIS-SCORE-03596,virginica
IRIS-SCORE-03597,versicolor
IRIS-SCORE-03598,virginica
IRIS-SCORE-03599,virginica
IRIS-SCORE-03600,versicolor
IRIS-SCORE-03601,virginica
IRIS-SCORE-03602,versicolor
IRIS-SCORE-03603,versicolor
IRIS-SCORE-03604,virginica
IRIS-SCORE-03605,virginica
IRIS-SCORE-03606,versicolor
IRIS-SCORE-03607,virginica
IRIS-SCORE-03608,virginica
IRIS-SCORE-03609,versicolor
IRIS-SCORE-03610,versicolor
IRIS-SCORE-03611,versicolor
IRIS-SCORE-03612,versicolor
IRIS-SCORE-03613,virginica
IRIS-SCORE-03614,virginica
IRIS-SCORE-03615,virginica
IRIS-SCORE-03616,versicolor
IRIS-SCORE-03617,virginica
IRIS-SCORE-03618,virginica
IRIS-SCORE-03619,virginica
IRIS-SCORE-03620,versicolor
IRIS-SCORE-03621,virginica
IRIS-SCORE-03622,virginica
IRIS-SCORE-03623,versicolor
IRIS-SCORE-03624,virginica
IRIS-SCORE-03625,versicolor
IRIS-SCORE-03626,virginica
IRIS-SCORE-03627,versicolor
IRIS-SCORE-03628,versicolor
IRIS-SCORE-03629,versicolor
IRIS-SCORE-03630,virginica
IRIS-SCORE-03631,versicolor
IRIS-SCORE-03632,virginica
IRIS-SCORE-03633,versicolor
IRIS-SCORE-03634,versicolor
IRIS-SCORE-03635,versicolor
IRIS-SCORE-03636,virginica
IRIS-SCORE-03637,versicolor
IRIS-SCORE-03638,versicolor
IRIS-SCORE-03639,versicolor
IRIS-SCORE-03640,virginica
IRIS-SCORE-03641,versicolor
IRIS-SCORE-03642,versicolor
IRIS-SCORE-03643,versicolor
IRIS-SCORE-03644,versicolor
IRIS-SCORE-03645,versicolor
IRIS-SCORE-03646,versicolor
IRIS-SCORE-03647,versicolor
IRIS-SCORE-03648,versicolor
IRIS-SCORE-03649,versicolor
IRIS-SCORE-03650,versicolor
IRIS-SCORE-03651,virginica
IRIS-SCORE-03652,versicolor
IRIS-SCORE-03653,versicolor
IRIS-SCORE-03654,versicolor
IRIS-SCORE-03655,versicolor
IRIS-SCORE-03656,versicolor
IRIS-SCORE-03657,virginica
IRIS-SCORE-03658,versicolor
IRIS-SCORE-03659,versicolor
IRIS-SCORE-03660,virginica
IRIS-SCORE-03661,versicolor
IRIS-SCORE-03662,virginica
IRIS-SCORE-03663,virginica
IRIS-SCORE-03664,versicolor
IRIS-SCORE-03665,virginica
IRIS-SCORE-03666,versicolor
IRIS-SCORE-03667,versicolor
IRIS-SCORE-03668,versicolor
IRIS-SCORE-03669,virginica
IRIS-SCORE-03670,virginica
IRIS-SCORE-03671,versicolor
IRIS-SCORE-03672,virginica
IRIS-SCORE-03673,virginica
IRIS-SCORE-03674,versicolor
IRIS-SCORE-03675,virginica
IRIS-SCORE-03676,virginica
IRIS-SCORE-03677,versicolor
IRIS-SCORE-03678,virginica
IRIS-SCORE-03679,virginica
IRIS-SCORE-03680,virginica
IRIS-SCORE-03681,virginica
IRIS-SCORE-03682,versicolor
IRIS-SCORE-03683,versicolor
IRIS-SCORE-03684,virginica
IRIS-SCORE-03685,versicolor
IRIS-SCORE-03686,versicolor
IRIS-SCORE-03687,versicolor
IRIS-SCORE-03688,virginica
IRIS-SCORE-03689,virginica
IRIS-SCORE-03690,virginica
IRIS-SCORE-03691,virginica
IRIS-SCORE-03692,virginica
IRIS-SCORE-03693,virginica
IRIS-SCORE-03694,virginica
IRIS-SCORE-03695,versicolor
IRIS-SCORE-03696,virginica
IRIS-SCORE-03697,versicolor
IRIS-SCORE-03698,versicolor
IRIS-SCORE-03699,versicolor
IRIS-SCORE-03700,versicolor
IRIS-SCORE-03701,versicolor
IRIS-SCORE-03702,virginica
IRIS-SCORE-03703,virginica
IRIS-SCORE-03704,virginica
IRIS-SCORE-03705,versicolor
IRIS-SCORE-03706,versicolor
IRIS-SCORE-03707,virginica
IRIS-SCORE-03708,virginica
IRIS-SCORE-03709,virginica
IRIS-SCORE-03710,virginica
IRIS-SCORE-03711,virginica
IRIS-SCORE-03712,versicolor
IRIS-SCORE-03713,versicolor
IRIS-SCORE-03714,versicolor
IRIS-SCORE-03715,virginica
IRIS-SCORE-03716,versicolor
IRIS-SCORE-03717,versicolor
IRIS-SCORE-03718,virginica
IRIS-SCORE-03719,virginica
IRIS-SCORE-03720,virginica
IRIS-SCORE-03721,versicolor
IRIS-SCORE-03722,virginica
IRIS-SCORE-03723,versicolor
IRIS-SCORE-03724,virginica
IRIS-SCORE-03725,versicolor
IRIS-SCORE-03726,virginica
IRIS-SCORE-03727,virginica
IRIS-SCORE-03728,virginica
IRIS-SCORE-03729,virginica
IRIS-SCORE-03730,virginica
IRIS-SCORE-03731,virginica
IRIS-SCORE-03732,virginica
IRIS-SCORE-03733,virginica
IRIS-SCORE-03734,versicolor
IRIS-SCORE-03735,versicolor
IRIS-SCORE-03736,virginica
IRIS-SCORE-03737,versicolor
IRIS-SCORE-03738,versicolor
IRIS-SCORE-03739,versicolor
IRIS-SCORE-03740,virginica
IRIS-SCORE-03741,virginica
IRIS-SCORE-03742,virginica
IRIS-SCORE-03743,virginica
IRIS-SCORE-03744,virginica
IRIS-SCORE-03745,virginica
IRIS-SCORE-03746,virginica
IRIS-SCORE-03747,versicolor
IRIS-SCORE-03748,versicolor
IRIS-SCORE-03749,virginica
IRIS-SCORE-03750,virginica
IRIS-SCORE-03751,virginica
IRIS-SCORE-03752,versicolor
IRIS-SCORE-03753,versicolor
IRIS-SCORE-03754,virginica
IRIS-SCORE-03755,versicolor
IRIS-SCORE-03756,virginica
IRIS-SCORE-03757,versicolor
IRIS-SCORE-03758,versicolor
IRIS-SCORE-03759,virginica
IRIS-SCORE-03760,virginica
IRIS-SCORE-03761,versicolor
IRIS-SCORE-03762,versicolor
IRIS-SCORE-03763,versicolor
IRIS-SCORE-03764,virginica
IRIS-SCORE-03765,versicolor
IRIS-SCORE-03766,virginica
IRIS-SCORE-03767,versicolor
IRIS-SCORE-03768,virginica
IRIS-SCORE-03769,versicolor
IRIS-SCORE-03770,virginica
IRIS-SCORE-03771,versicolor
IRIS-SCORE-03772,versicolor
IRIS-SCORE-03773,versicolor
IRIS-SCORE-03774,virginica
IRIS-SCORE-03775,virginica
IRIS-SCORE-03776,versicolor
IRIS-SCORE-03777,virginica
IRIS-SCORE-03778,virginica
IRIS-SCORE-03779,virginica
IRIS-SCORE-03780,virginica
IRIS-SCORE-03781,versicolor
IRIS-SCORE-03782,virginica
IRIS-SCORE-03783,virginica
IRIS-SCORE-03784,versicolor
IRIS-SCORE-03785,versicolor
IRIS-SCORE-03786,versicolor
IRIS-SCORE-03787,virginica
IRIS-SCORE-03788,versicolor
IRIS-SCORE-03789,virginica
IRIS-SCORE-03790,virginica
IRIS-SCORE-03791,versicolor
IRIS-SCORE-03792,versicolor
IRIS-SCORE-03793,virginica
IRIS-SCORE-03794,versicolor
IRIS-SCORE-03795,virginica
IRIS-SCORE-03796,versicolor
IRIS-SCORE-03797,versicolor
IRIS-SCORE-03798,versicolor
IRIS-SCORE-03799,virginica
IRIS-SCORE-03800,versicolor
IRIS-SCORE-03801,virginica
IRIS-SCORE-03802,versicolor
IRIS-SCORE-03803,versicolor
IRIS-SCORE-03804,versicolor
IRIS-SCORE-03805,versicolor
IRIS-SCORE-03806,versicolor
IRIS-SCORE-03807,versicolor
IRIS-SCORE-03808,versicolor
IRIS-SCORE-03809,virginica
IRIS-SCORE-03810,virginica
IRIS-SCORE-03811,virginica
IRIS-SCORE-03812,versicolor
IRIS-SCORE-03813,virginica
IRIS-SCORE-03814,virginica
IRIS-SCORE-03815,versicolor
IRIS-SCORE-03816,virginica
IRIS-SCORE-03817,virginica
IRIS-SCORE-03818,virginica
IRIS-SCORE-03819,versicolor
IRIS-SCORE-03820,versicolor
IRIS-SCORE-03821,versicolor
IRIS-SCORE-03822,versicolor
IRIS-SCORE-03823,virginica
IRIS-SCORE-03824,virginica
IRIS-SCORE-03825,versicolor
IRIS-SCORE-03826,virginica
IRIS-SCORE-03827,versicolor
IRIS-SCORE-03828,versicolor
IRIS-SCORE-03829,virginica
IRIS-SCORE-03830,versicolor
IRIS-SCORE-03831,versicolor
IRIS-SCORE-03832,virginica
IRIS-SCORE-03833,versicolor
IRIS-SCORE-03834,versicolor
IRIS-SCORE-03835,versicolor
IRIS-SCORE-03836,virginica
IRIS-SCORE-03837,virginica
IRIS-SCORE-03838,virginica
IRIS-SCORE-03839,virginica
IRIS-SCORE-03840,virginica
IRIS-SCORE-03841,versicolor
IRIS-SCORE-03842,versicolor
IRIS-SCORE-03843,versicolor
IRIS-SCORE-03844,versicolor
IRIS-SCORE-03845,versicolor
IRIS-SCORE-03846,versicolor
IRIS-SCORE-03847,virginica
IRIS-SCORE-03848,virginica
IRIS-SCORE-03849,versicolor
IRIS-SCORE-03850,virginica
IRIS-SCORE-03851,versicolor
IRIS-SCORE-03852,virginica
IRIS-SCORE-03853,versicolor
IRIS-SCORE-03854,versicolor
IRIS-SCORE-03855,virginica
IRIS-SCORE-03856,versicolor
IRIS-SCORE-03857,versicolor
IRIS-SCORE-03858,versicolor
IRIS-SCORE-03859,versicolor
IRIS-SCORE-03860,versicolor
IRIS-SCORE-03861,versicolor
IRIS-SCORE-03862,virginica
IRIS-SCORE-03863,versicolor
IRIS-SCORE-03864,versicolor
IRIS-SCORE-03865,virginica
IRIS-SCORE-03866,versicolor
IRIS-SCORE-03867,virginica
IRIS-SCORE-03868,virginica
IRIS-SCORE-03869,versicolor
IRIS-SCORE-03870,versicolor
IRIS-SCORE-03871,virginica
IRIS-SCORE-03872,versicolor
IRIS-SCORE-03873,versicolor
IRIS-SCORE-03874,virginica
IRIS-SCORE-03875,virginica
IRIS-SCORE-03876,versicolor
IRIS-SCORE-03877,versicolor
IRIS-SCORE-03878,versicolor
IRIS-SCORE-03879,versicolor
IRIS-SCORE-03880,virginica
IRIS-SCORE-03881,versicolor
IRIS-SCORE-03882,versicolor
IRIS-SCORE-03883,virginica
IRIS-SCORE-03884,versicolor
IRIS-SCORE-03885,versicolor
IRIS-SCORE-03886,virginica
IRIS-SCORE-03887,virginica
IRIS-SCORE-03888,virginica
IRIS-SCORE-03889,versicolor
IRIS-SCORE-03890,versicolor
IRIS-SCORE-03891,virginica
IRIS-SCORE-03892,versicolor
IRIS-SCORE-03893,versicolor
IRIS-SCORE-03894,versicolor
IRIS-SCORE-03895,versicolor
IRIS-SCORE-03896,virginica
IRIS-SCORE-03897,virginica
IRIS-SCORE-03898,versicolor
IRIS-SCORE-03899,versicolor
IRIS-SCORE-03900,versicolor
IRIS-SCORE-03901,virginica
IRIS-SCORE-03902,versicolor
IRIS-SCORE-03903,versicolor
IRIS-SCORE-03904,versicolor
IRIS-SCORE-03905,versicolor
IRIS-SCORE-03906,versicolor
IRIS-SCORE-03907,versicolor
IRIS-SCORE-03908,versicolor
IRIS-SCORE-03909,versicolor
IRIS-SCORE-03910,versicolor
IRIS-SCORE-03911,virginica
IRIS-SCORE-03912,virginica
IRIS-SCORE-03913,versicolor
IRIS-SCORE-03914,virginica
IRIS-SCORE-03915,virginica
IRIS-SCORE-03916,versicolor
IRIS-SCORE-03917,versicolor
IRIS-SCORE-03918,versicolor
IRIS-SCORE-03919,versicolor
IRIS-SCORE-03920,virginica
IRIS-SCORE-03921,versicolor
IRIS-SCORE-03922,versicolor
IRIS-SCORE-03923,versicolor
IRIS-SCORE-03924,virginica
IRIS-SCORE-03925,versicolor
IRIS-SCORE-03926,versicolor
IRIS-SCORE-03927,virginica
IRIS-SCORE-03928,virginica
IRIS-SCORE-03929,virginica
IRIS-SCORE-03930,versicolor
IRIS-SCORE-03931,versicolor
IRIS-SCORE-03932,virginica
IRIS-SCORE-03933,virginica
IRIS-SCORE-03934,versicolor
IRIS-SCORE-03935,virginica
IRIS-SCORE-03936,versicolor
IRIS-SCORE-03937,versicolor
IRIS-SCORE-03938,versicolor
IRIS-SCORE-03939,virginica
IRIS-SCORE-03940,versicolor
IRIS-SCORE-03941,versicolor
IRIS-SCORE-03942,virginica
IRIS-SCORE-03943,versicolor
IRIS-SCORE-03944,versicolor
IRIS-SCORE-03945,virginica
IRIS-SCORE-03946,versicolor
IRIS-SCORE-03947,versicolor
IRIS-SCORE-03948,virginica
IRIS-SCORE-03949,versicolor
IRIS-SCORE-03950,virginica
IRIS-SCORE-03951,versicolor
IRIS-SCORE-03952,virginica
IRIS-SCORE-03953,versicolor
IRIS-SCORE-03954,versicolor
IRIS-SCORE-03955,versicolor
IRIS-SCORE-03956,versicolor
IRIS-SCORE-03957,versicolor
IRIS-SCORE-03958,versicolor
IRIS-SCORE-03959,virginica
IRIS-SCORE-03960,versicolor
IRIS-SCORE-03961,virginica
IRIS-SCORE-03962,virginica
IRIS-SCORE-03963,versicolor
IRIS-SCORE-03964,versicolor
IRIS-SCORE-03965,virginica
IRIS-SCORE-03966,virginica
IRIS-SCORE-03967,versicolor
IRIS-SCORE-03968,virginica
IRIS-SCORE-03969,versicolor
IRIS-SCORE-03970,versicolor
IRIS-SCORE-03971,versicolor
IRIS-SCORE-03972,versicolor
IRIS-SCORE-03973,virginica
IRIS-SCORE-03974,versicolor
IRIS-SCORE-03975,virginica
IRIS-SCORE-03976,virginica
IRIS-SCORE-03977,virginica
IRIS-SCORE-03978,versicolor
IRIS-SCORE-03979,versicolor
IRIS-SCORE-03980,virginica
IRIS-SCORE-03981,virginica
IRIS-SCORE-03982,versicolor
IRIS-SCORE-03983,virginica
IRIS-SCORE-03984,virginica
IRIS-SCORE-03985,virginica
IRIS-SCORE-03986,versicolor
IRIS-SCORE-03987,versicolor
IRIS-SCORE-03988,virginica
IRIS-SCORE-03989,versicolor
IRIS-SCORE-03990,virginica
IRIS-SCORE-03991,versicolor
IRIS-SCORE-03992,virginica
IRIS-SCORE-03993,versicolor
IRIS-SCORE-03994,versicolor
IRIS-SCORE-03995,virginica
IRIS-SCORE-03996,virginica
IRIS-SCORE-03997,virginica
IRIS-SCORE-03998,virginica
IRIS-SCORE-03999,virginica
IRIS-SCORE-04000,virginica
IRIS-SCORE-04001,virginica
IRIS-SCORE-04002,virginica
IRIS-SCORE-04003,versicolor
IRIS-SCORE-04004,versicolor
IRIS-SCORE-04005,versicolor
IRIS-SCORE-04006,versicolor
IRIS-SCORE-04007,versicolor
IRIS-SCORE-04008,virginica
IRIS-SCORE-04009,versicolor
IRIS-SCORE-04010,virginica
IRIS-SCORE-04011,versicolor
IRIS-SCORE-04012,virginica
IRIS-SCORE-04013,versicolor
IRIS-SCORE-04014,versicolor
IRIS-SCORE-04015,versicolor
IRIS-SCORE-04016,virginica
IRIS-SCORE-04017,virginica
IRIS-SCORE-04018,virginica
IRIS-SCORE-04019,virginica
IRIS-SCORE-04020,versicolor
IRIS-SCORE-04021,virginica
IRIS-SCORE-04022,virginica
IRIS-SCORE-04023,virginica
IRIS-SCORE-04024,virginica
IRIS-SCORE-04025,versicolor
IRIS-SCORE-04026,virginica
IRIS-SCORE-04027,virginica
IRIS-SCORE-04028,versicolor
IRIS-SCORE-04029,virginica
IRIS-SCORE-04030,virginica
IRIS-SCORE-04031,versicolor
IRIS-SCORE-04032,virginica
IRIS-SCORE-04033,versicolor
IRIS-SCORE-04034,virginica
IRIS-SCORE-04035,versicolor
IRIS-SCORE-04036,virginica
IRIS-SCORE-04037,virginica
IRIS-SCORE-04038,virginica
IRIS-SCORE-04039,versicolor
IRIS-SCORE-04040,virginica
IRIS-SCORE-04041,versicolor
IRIS-SCORE-04042,virginica
IRIS-SCORE-04043,virginica
IRIS-SCORE-04044,versicolor
IRIS-SCORE-04045,versicolor
IRIS-SCORE-04046,virginica
IRIS-SCORE-04047,versicolor
IRIS-SCORE-04048,versicolor
IRIS-SCORE-04049,virginica
IRIS-SCORE-04050,virginica
IRIS-SCORE-04051,virginica
IRIS-SCORE-04052,versicolor
IRIS-SCORE-04053,versicolor
IRIS-SCORE-04054,virginica
IRIS-SCORE-04055,versicolor
IRIS-SCORE-04056,versicolor
IRIS-SCORE-04057,virginica
IRIS-SCORE-04058,virginica
IRIS-SCORE-04059,versicolor
IRIS-SCORE-04060,virginica
IRIS-SCORE-04061,virginica
IRIS-SCORE-04062,virginica
IRIS-SCORE-04063,virginica
IRIS-SCORE-04064,versicolor
IRIS-SCORE-04065,versicolor
IRIS-SCORE-04066,virginica
IRIS-SCORE-04067,virginica
IRIS-SCORE-04068,virginica
IRIS-SCORE-04069,virginica
IRIS-SCORE-04070,virginica
