customer_id,snapshot_month,region,acquisition_channel,customer_segment,plan_type,age,tenure_months,household_income,credit_score,monthly_fee,avg_monthly_usage_gb,app_sessions_30d,support_tickets_90d,late_payments_12m,discount_pct,data_overage_charges,competitor_price_index,nps_score
CHURN-SCORE-03337,2026-07,north,organic,family,basic,43,22,58233.82,599,43.6,65.92,35,0,1,0,2.86,0.898,23
CHURN-SCORE-03338,2026-08,west,retail,young_professional,standard,19,13,69012.92,734,64.7,98.6,32,0,1,8.94,0,0.937,53
CHURN-SCORE-03339,2026-09,west,retail,young_professional,basic,33,46,65013.86,658,48.34,52.94,31,1,1,23.68,0,1.009,47
CHURN-SCORE-03340,2026-07,east,referral,young_professional,standard,23,18,71967.4,622,41.52,121.03,34,1,0,23.6,0,0.827,32
CHURN-SCORE-03341,2026-08,south,referral,young_professional,standard,19,40,33481.56,741,58.88,129.93,50,0,0,0,1.91,1.045,66
CHURN-SCORE-03342,2026-09,north,organic,family,standard,45,26,73273.74,750,59.95,159.87,49,2,0,8.95,5.69,0.886,18
CHURN-SCORE-03343,2026-07,north,partner,family,standard,40,59,66031.47,637,63.63,167.98,38,0,1,5.1,12.56,1.095,85
CHURN-SCORE-03344,2026-08,south,paid_search,family,standard,53,38,46297.45,641,61.26,115.02,33,0,1,19.26,0.07,1.094,41
CHURN-SCORE-03345,2026-09,east,paid_search,young_professional,standard,25,25,66595.29,694,51.3,136.71,35,1,1,24.36,5.34,0.868,39
CHURN-SCORE-03346,2026-07,central,paid_search,young_professional,premium,26,33,58395.1,736,81.5,190.55,51,0,0,11.51,6.04,0.956,36
CHURN-SCORE-03347,2026-08,west,referral,senior,standard,65,103,60495.59,616,52.96,117.92,43,0,0,4.55,2.49,0.804,80
CHURN-SCORE-03348,2026-09,east,partner,family,standard,31,23,64170.42,722,46.34,143.16,28,1,0,20.09,4.1,0.956,15
CHURN-SCORE-03349,2026-07,east,partner,senior,standard,62,78,60407.01,631,46.81,51.5,14,0,0,10.72,1.1,0.947,63
CHURN-SCORE-03350,2026-08,north,partner,family,basic,44,22,89421.96,694,44.62,76.33,29,1,1,6.04,3.11,0.819,96
CHURN-SCORE-03351,2026-09,east,retail,family,premium,53,40,49964.13,657,90.56,186.44,57,0,1,14.71,0.54,0.873,48
CHURN-SCORE-03352,2026-07,south,retail,small_business,basic,36,30,90157.31,646,46.53,70.04,32,1,1,20.27,2.74,1.185,57
CHURN-SCORE-03353,2026-08,south,partner,family,basic,44,89,47097.39,718,43.56,57.62,9,2,0,5.19,0.59,0.973,30
CHURN-SCORE-03354,2026-09,central,partner,family,standard,35,39,53582.92,596,74.03,159.49,49,0,0,0,14.54,0.987,23
CHURN-SCORE-03355,2026-07,west,paid_search,student,standard,41,88,61882.92,626,29.89,106.88,32,2,0,24.99,0,0.876,73
CHURN-SCORE-03356,2026-08,south,paid_search,family,premium,60,29,81445.45,707,79.9,226.08,51,0,1,15.85,5.78,0.759,36
CHURN-SCORE-03357,2026-09,north,referral,student,premium,20,9,49878.32,654,67.36,171.32,50,1,1,0,1.36,0.862,41
CHURN-SCORE-03358,2026-07,central,referral,student,basic,19,9,39486.43,709,29.45,51.81,28,2,0,0,0,1.025,27
CHURN-SCORE-03359,2026-08,east,retail,small_business,premium,41,36,94018.42,721,123.09,203.48,69,0,0,14.5,11.12,0.929,37
CHURN-SCORE-03360,2026-09,south,partner,young_professional,basic,51,22,63662.77,649,34.48,50.01,24,2,1,15.45,2.32,1.1,30
CHURN-SCORE-03361,2026-07,west,referral,small_business,premium,56,21,113513.52,681,157.31,318.98,60,2,0,0,31.87,1.121,46
CHURN-SCORE-03362,2026-08,west,partner,senior,basic,62,15,52918.47,630,34.65,33.87,21,3,0,10.88,0.92,0.893,20
CHURN-SCORE-03363,2026-09,north,paid_search,senior,premium,72,56,61675.51,736,61.59,120.13,28,0,0,13.3,0,0.809,51
CHURN-SCORE-03364,2026-07,central,paid_search,student,standard,18,0,25048.57,558,40.37,90.32,31,1,3,18.8,3.43,1.053,35
CHURN-SCORE-03365,2026-08,north,organic,senior,premium,74,37,73521.73,738,72.18,138.38,36,0,0,0,1.21,0.974,75
CHURN-SCORE-03366,2026-09,central,paid_search,small_business,standard,48,3,76476.0,665,75.35,150.19,26,3,0,21.71,10.12,1.117,34
CHURN-SCORE-03367,2026-07,east,referral,young_professional,basic,39,12,67735.48,659,31.79,53.35,17,1,1,19.18,0,0.899,78
CHURN-SCORE-03368,2026-08,west,organic,young_professional,standard,35,31,61187.72,733,59.87,124.75,30,0,0,11.04,0.56,0.993,67
CHURN-SCORE-03369,2026-09,central,paid_search,senior,standard,82,38,32573.78,643,37.01,72.03,27,2,0,24.65,4.09,0.961,67
CHURN-SCORE-03370,2026-07,west,retail,family,standard,37,27,72318.8,667,68.43,152.04,33,0,1,10.12,16.41,0.949,60
CHURN-SCORE-03371,2026-08,south,referral,student,standard,26,71,66727.15,736,38.22,76.8,32,0,0,7.3,0,0.87,63
CHURN-SCORE-03372,2026-09,east,partner,student,standard,20,10,22202.39,608,40.01,120.52,36,0,0,0,0,0.897,85
CHURN-SCORE-03373,2026-07,south,paid_search,student,standard,22,42,34502.5,631,34.16,141.58,24,1,0,9.45,7.3,0.904,57
CHURN-SCORE-03374,2026-08,central,retail,family,basic,34,84,68512.67,671,34.78,70.61,16,1,0,11.47,3.32,0.838,36
CHURN-SCORE-03375,2026-09,west,paid_search,young_professional,standard,26,9,66698.49,702,60.13,146.68,36,2,0,17.4,4.06,1.027,36
CHURN-SCORE-03376,2026-07,south,partner,young_professional,premium,30,26,57610.01,677,82.18,169.43,50,2,0,8.37,0.91,0.894,42
CHURN-SCORE-03377,2026-08,east,partner,young_professional,standard,23,15,61273.27,714,59.75,131.08,26,2,0,8.48,7.47,0.896,12
CHURN-SCORE-03378,2026-09,central,partner,student,standard,19,23,33137.43,694,50.08,139.6,40,0,0,0,4.11,0.795,28
CHURN-SCORE-03379,2026-07,east,partner,family,premium,49,32,76705.95,698,101.85,184.23,47,1,0,0,0,1.025,70
CHURN-SCORE-03380,2026-08,east,organic,family,standard,28,120,79425.3,744,69.17,149.37,37,1,1,0,5.72,1.111,77
CHURN-SCORE-03381,2026-09,north,partner,small_business,standard,42,33,117891.35,680,99.22,177.78,55,2,0,2.16,14.48,1.082,27
CHURN-SCORE-03382,2026-07,south,retail,small_business,basic,36,29,89626.69,643,45.43,69.54,28,2,0,21.42,2.64,1.183,55
CHURN-SCORE-03383,2026-08,east,organic,small_business,business,41,89,118903.75,740,216.24,370.58,82,1,0,5.22,22.08,1.207,74
CHURN-SCORE-03384,2026-09,north,organic,senior,standard,72,16,58249.87,672,43.05,58.26,21,0,0,10.97,0,1.028,54
CHURN-SCORE-03385,2026-07,central,organic,student,premium,31,62,41891.1,729,63.07,158.78,40,1,1,6.24,0.77,0.911,69
CHURN-SCORE-03386,2026-08,south,partner,small_business,premium,63,49,85173.81,781,142.73,228.84,52,1,0,5.65,11.86,1.246,12
CHURN-SCORE-03387,2026-09,south,paid_search,student,standard,44,10,44371.41,720,36.31,104.29,32,0,0,11.87,0,0.884,64
CHURN-SCORE-03388,2026-07,west,retail,senior,standard,56,40,52759.55,642,36.78,77.84,18,0,0,13.64,2.03,0.801,38
CHURN-SCORE-03389,2026-08,east,paid_search,senior,premium,52,71,41880.19,617,75.78,107.38,21,2,1,2.93,0,0.967,6
CHURN-SCORE-03390,2026-09,central,partner,senior,business,75,17,74651.71,773,107.44,210.07,54,2,0,0,3.38,0.95,18
CHURN-SCORE-03391,2026-07,south,organic,family,premium,43,95,66676.47,578,105.22,212.2,57,0,0,6.57,8.37,1.019,63
CHURN-SCORE-03392,2026-08,central,partner,young_professional,premium,32,54,62525.46,669,94.03,129.18,41,0,1,1.0,0,0.994,64
CHURN-SCORE-03393,2026-09,central,retail,young_professional,premium,42,33,62595.57,666,75.47,218.25,58,1,0,15.36,12.55,0.935,18
CHURN-SCORE-03394,2026-07,central,retail,young_professional,basic,35,37,64977.45,768,37.36,60.16,36,0,0,8.79,3.24,0.929,45
CHURN-SCORE-03395,2026-08,south,organic,young_professional,basic,33,23,74307.89,670,42.57,68.14,17,2,1,6.76,3.25,0.89,34
CHURN-SCORE-03396,2026-09,central,retail,young_professional,standard,31,27,47728.75,696,49.98,111.13,27,1,1,14.08,0.2,0.852,61
CHURN-SCORE-03397,2026-07,north,retail,senior,standard,77,74,76770.56,609,45.06,46.5,15,0,0,11.37,0.72,0.85,53
CHURN-SCORE-03398,2026-08,west,partner,student,basic,24,14,49969.66,668,30.8,64.0,30,1,0,5.84,2.11,0.888,52
CHURN-SCORE-03399,2026-09,central,referral,family,premium,47,31,77850.95,754,96.26,128.11,54,0,1,4.92,0,0.98,25
CHURN-SCORE-03400,2026-07,central,referral,young_professional,basic,19,17,77958.85,640,49.95,62.67,33,1,0,5.93,4.23,0.946,53
CHURN-SCORE-03401,2026-08,west,retail,senior,premium,82,68,62412.34,645,75.36,116.52,33,2,1,15.02,0,0.995,22
CHURN-SCORE-03402,2026-09,north,paid_search,student,standard,18,11,37169.69,739,29.61,162.35,42,2,0,22.01,16.11,0.82,46
CHURN-SCORE-03403,2026-07,east,organic,senior,standard,68,43,27214.26,664,54.69,47.36,19,0,0,0,0,0.98,25
CHURN-SCORE-03404,2026-08,north,paid_search,young_professional,premium,26,10,87149.87,517,69.11,207.19,38,1,1,24.74,3.66,0.975,31
CHURN-SCORE-03405,2026-09,south,paid_search,student,basic,19,47,26206.92,640,26.6,52.2,25,1,2,26.03,0.5,0.704,60
CHURN-SCORE-03406,2026-07,east,organic,family,premium,54,19,77515.74,622,93.86,203.55,57,0,1,3.36,5.59,0.873,33
CHURN-SCORE-03407,2026-08,west,organic,student,premium,18,21,30842.31,565,64.93,212.25,54,3,1,4.22,9.27,0.942,8
CHURN-SCORE-03408,2026-09,north,partner,family,premium,55,67,82353.77,836,96.18,123.23,31,0,0,7.89,0,1.048,94
CHURN-SCORE-03409,2026-07,central,referral,family,standard,52,46,46946.99,759,61.86,122.87,28,0,0,8.47,0.56,0.907,42
CHURN-SCORE-03410,2026-08,west,referral,small_business,business,44,32,114372.06,678,199.76,422.03,95,0,1,10.58,25.56,1.268,45
CHURN-SCORE-03411,2026-09,central,partner,family,premium,25,108,84491.36,833,86.83,218.4,53,1,0,14.83,5.73,0.932,86
CHURN-SCORE-03412,2026-07,west,referral,young_professional,standard,29,44,76452.99,744,63.49,77.19,23,0,1,3.63,1.77,0.956,38
CHURN-SCORE-03413,2026-08,west,organic,family,basic,55,19,96418.16,642,49.3,81.43,26,1,0,3.36,5.31,1.051,88
CHURN-SCORE-03414,2026-09,north,organic,family,standard,47,12,75413.28,659,58.91,124.14,49,0,0,12.25,4.08,0.927,66
CHURN-SCORE-03415,2026-07,central,partner,small_business,premium,52,41,126983.5,737,133.16,228.18,62,2,0,5.71,13.79,1.221,45
CHURN-SCORE-03416,2026-08,central,partner,student,premium,29,40,28994.46,622,65.63,157.78,42,0,0,7.32,0,0.918,30
CHURN-SCORE-03417,2026-09,north,retail,family,premium,46,10,97826.21,625,91.94,226.73,60,0,1,9.61,13.06,0.895,59
CHURN-SCORE-03418,2026-07,central,retail,small_business,premium,42,21,103316.81,623,108.66,290.4,70,0,0,17.05,18.04,1.061,67
CHURN-SCORE-03419,2026-08,north,organic,young_professional,basic,20,40,63885.59,658,30.37,67.9,27,1,0,20.15,2.16,0.935,63
CHURN-SCORE-03420,2026-09,north,retail,young_professional,standard,26,53,68084.44,681,49.7,108.38,25,2,0,18.4,0,0.931,18
CHURN-SCORE-03421,2026-07,south,organic,student,standard,29,19,30876.08,602,42.75,149.73,54,0,1,0.21,12.21,0.901,12
CHURN-SCORE-03422,2026-08,south,organic,family,basic,38,9,85061.65,582,35.81,52.56,24,1,0,5.86,0,1.05,46
CHURN-SCORE-03423,2026-09,east,retail,family,standard,47,32,56816.31,617,53.04,117.97,24,1,1,29.37,1.58,0.931,21
CHURN-SCORE-03424,2026-07,west,partner,family,premium,46,54,104589.56,707,97.02,255.73,66,3,1,8.48,7.61,1.032,29
CHURN-SCORE-03425,2026-08,central,paid_search,family,standard,42,21,79902.11,681,58.41,155.83,39,0,0,10.64,9.61,0.821,55
CHURN-SCORE-03426,2026-09,east,retail,young_professional,basic,20,32,63066.45,723,21.73,93.1,24,1,0,25.25,6.81,0.936,60
CHURN-SCORE-03427,2026-07,west,referral,family,basic,25,22,84710.18,700,41.89,85.09,12,0,0,4.05,4.02,1.047,44
CHURN-SCORE-03428,2026-08,east,retail,young_professional,premium,37,83,48714.16,691,74.98,233.24,70,0,1,11.72,8.49,0.84,59
CHURN-SCORE-03429,2026-09,west,organic,family,premium,42,11,89167.76,571,111.61,227.56,60,1,1,6.79,11.59,1.05,4
CHURN-SCORE-03430,2026-07,north,retail,family,standard,34,12,49894.76,593,56.21,105.53,26,1,1,8.91,2.21,0.82,-5
CHURN-SCORE-03431,2026-08,north,retail,small_business,business,57,56,83316.23,695,147.85,383.18,74,1,0,25.34,27.27,1.123,60
CHURN-SCORE-03432,2026-09,east,organic,young_professional,standard,29,18,60268.19,632,61.55,84.92,33,1,0,4.7,1.69,0.942,34
CHURN-SCORE-03433,2026-07,east,paid_search,young_professional,basic,32,83,73467.46,663,28.56,47.59,20,1,1,11.05,0,0.804,49
CHURN-SCORE-03434,2026-08,central,retail,young_professional,standard,29,11,64000.92,779,50.4,69.33,22,1,0,11.33,1.53,1.051,61
CHURN-SCORE-03435,2026-09,north,partner,young_professional,premium,32,16,53904.67,628,93.62,160.34,46,1,0,2.39,0.72,1.126,57
CHURN-SCORE-03436,2026-07,west,organic,young_professional,standard,18,13,63267.21,504,69.8,111.92,20,2,1,0,2.37,1.085,23
CHURN-SCORE-03437,2026-08,south,organic,family,basic,57,29,76623.22,641,43.64,58.73,29,1,0,8.19,0,1.033,53
CHURN-SCORE-03438,2026-09,south,organic,family,standard,41,80,76990.44,603,63.71,133.61,42,1,0,5.12,5.74,0.965,65
CHURN-SCORE-03439,2026-07,west,paid_search,young_professional,premium,26,36,64519.14,717,81.23,219.83,55,1,0,9.56,8.84,1.015,63
CHURN-SCORE-03440,2026-08,central,referral,student,basic,18,28,40042.72,491,18.09,65.33,29,0,2,18.0,2.28,1.006,35
CHURN-SCORE-03441,2026-09,west,partner,young_professional,premium,29,24,55017.98,573,86.97,221.45,67,0,0,12.75,9.19,0.898,49
CHURN-SCORE-03442,2026-07,central,organic,student,premium,27,24,34308.17,657,61.39,208.58,61,1,1,0,5.01,0.831,26
CHURN-SCORE-03443,2026-08,east,paid_search,family,standard,24,8,74823.2,695,47.33,155.61,35,1,1,27.79,7.34,0.942,18
CHURN-SCORE-03444,2026-09,central,partner,young_professional,standard,19,31,63845.56,806,66.33,134.39,44,0,0,0,1.07,0.901,74
CHURN-SCORE-03445,2026-07,south,organic,student,standard,30,35,23957.3,605,39.21,90.42,34,1,0,14.54,1.0,0.999,42
CHURN-SCORE-03446,2026-08,west,partner,family,basic,45,24,101827.89,647,37.58,66.24,23,2,0,18.87,2.24,0.879,42
CHURN-SCORE-03447,2026-09,east,referral,family,basic,50,17,60689.07,624,45.02,75.99,30,1,0,5.68,7.29,1.07,24
CHURN-SCORE-03448,2026-07,south,organic,young_professional,standard,24,34,66284.72,684,54.58,100.44,35,1,0,7.94,0,0.909,35
CHURN-SCORE-03449,2026-08,north,retail,small_business,standard,53,28,84981.86,705,73.44,170.86,39,2,1,23.24,7.75,1.047,65
CHURN-SCORE-03450,2026-09,west,organic,young_professional,standard,34,9,56582.76,632,63.53,104.59,24,2,1,3.62,0,0.986,25
CHURN-SCORE-03451,2026-07,east,paid_search,senior,basic,55,13,53708.45,705,23.85,18.07,19,1,1,22.59,0,0.915,47
CHURN-SCORE-03452,2026-08,north,organic,young_professional,basic,20,28,70751.73,676,44.78,56.51,14,2,0,2.69,0.91,1.004,54
CHURN-SCORE-03453,2026-09,south,referral,family,premium,47,28,60949.36,779,97.61,230.5,59,1,0,0.65,11.06,0.907,54
CHURN-SCORE-03454,2026-07,west,organic,senior,standard,64,59,79548.78,578,45.39,65.51,16,0,1,7.92,0,0.89,52
CHURN-SCORE-03455,2026-08,north,organic,young_professional,business,19,37,68929.43,603,127.38,301.39,65,0,2,0,2.63,0.945,80
CHURN-SCORE-03456,2026-09,north,partner,young_professional,premium,28,20,48705.97,682,86.97,179.98,55,1,1,3.2,0,1.007,72
CHURN-SCORE-03457,2026-07,central,partner,family,standard,58,45,80576.91,674,62.13,132.11,25,0,0,11.12,0,0.814,61
CHURN-SCORE-03458,2026-08,east,paid_search,student,basic,18,7,29973.32,583,18.79,62.1,26,1,0,35.65,0.44,0.897,31
CHURN-SCORE-03459,2026-09,south,organic,young_professional,standard,33,9,53522.26,589,61.84,92.44,24,1,1,0.34,1.16,1.087,71
CHURN-SCORE-03460,2026-07,north,organic,family,standard,53,26,66022.32,767,69.14,162.29,35,1,1,3.08,7.04,1.016,17
CHURN-SCORE-03461,2026-08,central,referral,family,premium,34,14,74813.44,586,103.17,226.71,49,3,0,3.34,18.61,1.005,22
CHURN-SCORE-03462,2026-09,north,partner,student,standard,45,63,26151.12,633,42.5,147.51,32,0,0,2.17,6.78,0.915,57
CHURN-SCORE-03463,2026-07,west,retail,young_professional,basic,26,9,91246.06,672,36.99,84.57,34,2,1,15.39,0.01,1.045,42
CHURN-SCORE-03464,2026-08,west,organic,young_professional,standard,28,14,70237.16,657,63.66,131.92,41,2,1,2.17,3.44,1.087,34
CHURN-SCORE-03465,2026-09,central,organic,student,basic,29,55,27582.66,730,30.05,50.52,21,0,1,8.16,0,0.908,46
CHURN-SCORE-03466,2026-07,east,organic,small_business,business,33,87,87602.22,758,212.53,316.21,72,0,0,0,6.03,1.174,53
CHURN-SCORE-03467,2026-08,west,organic,senior,standard,79,38,75431.92,611,52.36,63.89,20,0,1,12.22,0,1.01,73
CHURN-SCORE-03468,2026-09,central,organic,student,premium,22,39,52505.6,635,60.78,245.64,51,1,1,9.87,13.93,0.851,51
CHURN-SCORE-03469,2026-07,north,partner,student,standard,18,32,61267.64,679,39.03,115.51,22,0,0,13.15,0,0.794,56
CHURN-SCORE-03470,2026-08,west,organic,senior,business,75,55,76148.77,708,104.45,151.33,42,0,0,8.1,0,0.836,79
CHURN-SCORE-03471,2026-09,south,referral,young_professional,premium,26,12,44520.52,753,82.92,145.96,43,2,0,4.74,0,0.971,39
CHURN-SCORE-03472,2026-07,west,paid_search,student,standard,25,4,37122.88,733,50.85,124.65,42,1,0,19.6,2.12,0.877,17
CHURN-SCORE-03473,2026-08,central,organic,family,premium,42,41,57508.55,672,92.13,236.65,49,1,0,7.71,10.05,0.915,56
CHURN-SCORE-03474,2026-09,west,organic,family,standard,48,72,76206.16,650,74.22,142.92,33,3,0,0.03,7.29,0.922,59
CHURN-SCORE-03475,2026-07,east,organic,young_professional,standard,45,22,58925.91,684,57.89,83.11,23,0,0,3.27,0,1.109,14
CHURN-SCORE-03476,2026-08,central,paid_search,young_professional,standard,32,72,53448.93,723,66.2,99.36,33,0,0,5.58,2.58,1.023,88
CHURN-SCORE-03477,2026-09,south,organic,young_professional,standard,23,12,50540.13,649,57.58,124.34,30,0,0,4.33,1.06,0.959,52
CHURN-SCORE-03478,2026-07,east,organic,student,standard,18,98,41487.73,754,33.51,129.2,28,1,0,7.55,1.58,0.866,72
CHURN-SCORE-03479,2026-08,central,paid_search,small_business,business,39,20,105878.35,664,165.11,380.92,103,3,1,18.87,20.61,1.073,55
CHURN-SCORE-03480,2026-09,east,paid_search,young_professional,standard,30,84,57501.65,682,45.07,126.53,27,0,1,22.98,0.73,0.861,58
CHURN-SCORE-03481,2026-07,west,organic,student,standard,26,18,24164.0,651,47.98,130.7,39,2,0,1.45,4.91,1.002,66
CHURN-SCORE-03482,2026-08,south,paid_search,young_professional,standard,35,12,45818.89,741,41.03,137.39,40,0,0,16.41,7.01,0.824,48
CHURN-SCORE-03483,2026-09,west,organic,small_business,business,35,47,113055.91,617,217.09,372.61,83,0,1,1.54,16.58,1.242,43
CHURN-SCORE-03484,2026-07,west,referral,student,standard,22,29,30513.7,724,53.76,113.93,25,0,0,2.44,2.15,0.909,39
CHURN-SCORE-03485,2026-08,east,partner,young_professional,standard,29,119,57105.15,618,60.37,123.46,29,1,0,2.36,8.22,1.071,85
CHURN-SCORE-03486,2026-09,south,paid_search,young_professional,premium,22,17,31096.06,678,77.34,213.1,50,1,0,13.89,8.45,0.887,94
CHURN-SCORE-03487,2026-07,central,partner,senior,premium,82,90,56272.67,661,62.33,110.44,25,1,0,16.78,0.55,0.813,72
CHURN-SCORE-03488,2026-08,east,referral,family,standard,41,89,69027.68,671,71.91,127.45,32,0,0,0,6.55,1.07,82
CHURN-SCORE-03489,2026-09,south,organic,student,basic,30,21,21895.63,542,31.47,56.4,16,2,3,5.72,1.68,0.837,34
CHURN-SCORE-03490,2026-07,north,organic,senior,premium,60,21,45233.74,632,72.76,92.44,24,0,0,4.45,1.38,1.033,40
CHURN-SCORE-03491,2026-08,south,retail,family,business,57,78,60944.59,719,135.22,342.11,71,1,1,2.23,6.53,0.748,59
CHURN-SCORE-03492,2026-09,west,partner,senior,standard,68,37,53895.24,660,50.25,65.54,23,0,0,2.59,0,0.863,51
CHURN-SCORE-03493,2026-07,north,organic,family,standard,44,25,79007.07,741,58.59,158.5,50,1,0,9.54,5.51,0.886,21
CHURN-SCORE-03494,2026-08,south,referral,student,basic,27,77,31572.2,677,30.17,74.92,18,0,0,7.4,6.19,0.826,80
CHURN-SCORE-03495,2026-09,central,paid_search,small_business,standard,67,24,95309.71,592,89.42,129.01,37,1,0,9.87,5.56,0.965,-11
CHURN-SCORE-03496,2026-07,central,referral,small_business,business,57,106,113896.46,692,209.37,423.16,98,1,0,0,30.1,1.255,33
CHURN-SCORE-03497,2026-08,south,paid_search,family,standard,33,16,52285.61,701,53.86,127.61,28,1,1,12.38,6.58,1.073,61
CHURN-SCORE-03498,2026-09,west,partner,young_professional,premium,21,11,98073.54,715,89.26,186.03,39,0,0,13.26,0,0.811,70
CHURN-SCORE-03499,2026-07,central,retail,small_business,premium,45,17,103321.72,732,135.73,164.07,32,0,1,9.99,0,1.138,86
CHURN-SCORE-03500,2026-08,south,paid_search,family,basic,31,8,52870.71,624,40.51,62.41,36,0,0,23.44,1.1,0.898,54
CHURN-SCORE-03501,2026-09,north,partner,family,business,36,49,68897.66,662,149.32,286.88,70,2,2,0.47,0,1.192,25
CHURN-SCORE-03502,2026-07,central,partner,young_professional,standard,18,51,77891.79,636,54.79,103.35,24,2,0,0.87,2.31,0.874,43
CHURN-SCORE-03503,2026-08,west,partner,young_professional,premium,48,73,87458.77,704,101.13,176.9,53,1,0,1.53,0.16,0.958,55
CHURN-SCORE-03504,2026-09,west,partner,family,premium,50,29,91919.49,716,101.16,257.69,54,0,0,10.99,22.09,0.991,25
CHURN-SCORE-03505,2026-07,south,retail,family,business,46,47,77469.7,716,110.35,236.43,78,0,0,22.0,0,0.985,64
CHURN-SCORE-03506,2026-08,east,organic,senior,standard,63,27,68370.54,593,50.56,59.91,9,0,1,0,0,0.985,49
CHURN-SCORE-03507,2026-09,east,partner,senior,premium,62,50,39316.81,753,75.03,135.38,40,0,0,0.81,3.01,0.835,69
CHURN-SCORE-03508,2026-07,north,retail,student,premium,22,14,46532.42,645,58.7,165.74,49,0,0,16.43,0,0.875,77
CHURN-SCORE-03509,2026-08,central,partner,young_professional,standard,33,99,30557.85,681,52.78,108.14,22,0,0,17.94,0,1.039,56
CHURN-SCORE-03510,2026-09,south,paid_search,family,premium,32,83,57801.62,643,78.04,173.0,39,0,1,12.5,0,0.823,82
CHURN-SCORE-03511,2026-07,west,referral,family,premium,45,16,103335.46,697,96.82,272.05,66,2,0,5.95,25.81,0.953,51
CHURN-SCORE-03512,2026-08,west,paid_search,student,premium,21,21,24944.94,584,72.89,202.25,54,1,1,11.16,0,0.841,46
CHURN-SCORE-03513,2026-09,west,organic,student,basic,21,69,40807.61,674,31.09,79.63,32,1,0,0,6.7,0.848,69
CHURN-SCORE-03514,2026-07,north,referral,senior,premium,64,16,44811.91,561,58.49,82.65,25,1,1,13.87,0.28,0.721,17
CHURN-SCORE-03515,2026-08,west,paid_search,student,premium,18,18,43032.98,619,54.19,191.81,54,0,1,23.36,4.77,0.858,44
CHURN-SCORE-03516,2026-09,north,partner,senior,basic,71,16,59084.84,720,30.54,28.13,17,1,1,5.55,2.85,0.98,40
