observation_id,machine_id,motor_load_pct,power_kw,vibration_rms_mm_s,bearing_temp_c,acoustic_rms_db,micro_stop_rate_per_h,throughput_units_h,load_variability_pct
OBS-010118,MC-077,70.3991,116.7083,2.3018,76.3289,8.4976,0.076,84.3405,0.9304
OBS-011901,MC-204,61.5274,103.4336,1.4654,73.9242,8.2623,0.0398,87.08,0.5304
OBS-006044,MC-027,74.9522,147.5984,1.886,76.6213,10.7103,0.0741,98.6646,1.0809
OBS-005621,MC-240,62.0523,121.6984,1.1697,70.064,7.0572,0.1135,90.0552,1.7624
OBS-009317,MC-091,57.664,105.9969,2.1588,70.2955,7.4846,0.1244,74.1965,0.4552
OBS-009578,MC-153,71.1757,142.5817,1.9293,75.0269,9.3703,0.0119,98.3844,0.1
OBS-011091,MC-188,86.9108,177.3206,2.5607,84.5542,11.1942,0.1453,94.7373,1.761
OBS-004715,MC-008,41.8597,126.6474,5.0821,74.6733,14.0537,0.2762,90.3057,4.3518
OBS-010895,MC-095,72.6954,133.1998,1.902,74.6585,10.1755,0.0631,100.7186,1.5658
OBS-011257,MC-021,57.8764,104.1198,1.5628,68.732,7.3236,0.064,86.8198,1.0014
OBS-005359,MC-166,58.4181,102.3979,1.1759,69.4099,6.6762,0.0912,80.0275,0.53
OBS-004098,MC-098,72.9782,122.2445,2.0686,73.7858,9.2573,0.0955,87.3013,1.0138
OBS-006814,MC-195,52.5988,107.9734,1.2699,64.0776,7.3592,0.0635,76.8893,0.797
OBS-010407,MC-183,60.5902,115.0014,1.5898,74.3651,10.4622,0.0835,81.6578,0.7393
OBS-010222,MC-078,47.405,129.5703,6.8128,78.4943,16.0639,0.2041,91.2756,2.9914
OBS-001941,MC-210,68.95,136.3647,2.3108,74.7068,9.9288,0.0567,96.0484,0.8566
OBS-010584,MC-094,60.139,113.2938,1.174,67.1023,8.096,0.0862,75.6897,1.3864
OBS-004886,MC-194,58.9297,141.79,6.3243,83.4323,17.5913,0.2088,97.3046,3.6249
OBS-002227,MC-003,70.112,132.3922,2.4035,74.3195,8.3192,0.0872,99.4398,0.1968
OBS-008861,MC-164,34.1279,110.2463,6.027,72.8551,13.8967,0.2535,85.8126,4.6271
OBS-007731,MC-094,67.2397,146.0409,2.0567,74.726,8.5171,0.0534,97.1829,0.9236
OBS-004335,MC-117,52.2923,152.1875,6.0565,82.6636,16.9174,0.2581,98.9866,3.8891
OBS-000461,MC-240,42.8749,132.6479,4.7096,75.4389,15.7155,0.2773,85.8477,3.5492
OBS-003473,MC-058,64.8167,133.3644,1.2506,73.0272,9.0614,0.0735,91.6893,1.5007
OBS-008091,MC-043,54.8209,100.6036,0.7232,62.9583,8.607,0.0459,65.146,1.0538
OBS-006300,MC-157,58.0791,120.5062,1.3608,73.7008,8.9983,0.0593,76.3507,0.6276
OBS-005375,MC-087,65.6648,128.1047,2.191,71.1212,8.0557,0.0172,90.2845,1.248
OBS-004776,MC-236,88.7522,176.3072,1.9565,88.1779,10.3848,0.1432,105.839,1.2858
OBS-010498,MC-150,55.9069,111.5512,2.0103,70.2486,6.8638,0.1088,81.1323,0.9525
OBS-007745,MC-183,67.6032,124.514,2.046,71.6615,9.1614,0.0186,85.3495,0.7273
OBS-008702,MC-149,65.0333,126.2552,2.2701,71.5592,8.9952,0.0822,90.9611,0.5926
OBS-010492,MC-113,93.2513,202.6505,3.0005,93.0783,11.2657,0.1623,110.7812,1.9199
OBS-001730,MC-149,55.3988,149.2616,5.6779,81.5422,15.3087,0.2221,106.7817,3.2379
OBS-007736,MC-086,81.0863,177.2382,2.1822,87.8151,11.5281,0.1504,102.9697,1.7965
OBS-007799,MC-118,68.6072,136.5504,1.9999,73.553,7.9116,0.0159,89.1894,0.1
OBS-006251,MC-180,79.8037,181.014,2.9586,88.8941,11.8219,0.0861,97.4262,2.4674
OBS-011774,MC-216,70.1298,133.404,2.8189,74.8702,8.5194,0.1059,95.7501,0.1
OBS-000110,MC-098,56.7268,112.5743,1.909,71.1117,8.5463,0.0988,81.2505,1.0031
OBS-008991,MC-191,58.704,106.935,0.7372,70.164,6.59,0.0619,76.3519,0.1147
OBS-005019,MC-201,54.7221,102.0041,1.1556,70.4155,8.2315,0.0808,81.3022,0.6462
OBS-006692,MC-013,62.6274,128.5748,2.146,73.9975,8.3028,0.0238,92.3982,0.6181
OBS-000301,MC-230,58.3764,100.2062,2.2798,73.0181,7.3337,0.0974,72.9034,1.0136
OBS-007665,MC-025,103.2297,211.0652,3.3191,97.6785,14.9772,0.1764,124.3218,2.7163
OBS-007234,MC-191,67.1731,129.2134,1.2305,71.4571,7.6034,0.0394,89.0718,0.3855
OBS-008519,MC-138,54.9813,101.6543,0.9804,71.6495,9.0449,0.0282,73.0904,1.1404
OBS-000812,MC-165,98.9902,219.8509,3.1259,96.3302,11.9521,0.1412,124.8526,1.7202
OBS-010450,MC-005,75.4626,138.1115,2.2133,77.8618,10.8597,0.0833,104.5751,2.1833
OBS-007767,MC-169,56.3926,101.2597,1.5797,70.9565,8.1033,0.047,76.9259,0.485
OBS-003280,MC-220,57.3913,157.7115,5.7177,78.9328,16.555,0.2757,94.1081,4.335
OBS-002097,MC-028,76.5925,130.1425,1.7688,76.0796,10.1279,0.0894,97.5664,0.5401
OBS-007981,MC-229,56.2882,121.9553,1.2227,72.6076,9.9743,0.0204,82.8267,0.4653
OBS-002355,MC-009,74.3665,123.826,2.2044,73.0627,9.6806,0.1377,103.024,1.8806
OBS-010767,MC-220,54.9624,99.1424,0.8765,72.0697,7.4757,0.0597,79.0237,1.1964
OBS-005327,MC-022,65.2393,124.9392,1.6778,71.538,8.447,0.0488,88.7654,0.8277
OBS-004239,MC-116,94.8543,213.988,3.2033,92.8758,12.4337,0.129,122.0644,2.2876
OBS-008801,MC-093,85.3485,193.5244,2.3242,92.0847,10.1943,0.0834,107.4712,0.8049
OBS-008560,MC-188,59.6864,145.0402,5.6965,79.4623,16.3926,0.2284,99.8601,3.0172
OBS-006197,MC-087,55.2472,110.1585,2.2689,72.5509,7.8912,0.0738,84.2374,0.1
OBS-008089,MC-044,62.999,123.6596,1.9476,71.4778,6.592,0.0295,86.377,0.3741
OBS-006571,MC-117,49.7126,103.8538,2.0184,69.6024,7.2333,0.0509,74.6416,1.7067
OBS-004190,MC-127,85.136,178.4235,3.8394,92.6929,10.7933,0.1506,110.7806,1.9867
OBS-011924,MC-065,56.2242,155.5657,6.2945,81.8289,15.5363,0.2214,102.6611,3.4383
OBS-005393,MC-010,51.8401,97.4606,0.8856,68.8479,7.0959,0.0138,84.6474,0.8059
OBS-009498,MC-049,76.567,182.5671,2.4886,87.8392,10.3304,0.1811,91.4853,1.633
OBS-000730,MC-218,69.4867,117.3542,1.8709,70.5285,8.9589,0,91.1469,1.0624
OBS-002265,MC-181,42.4515,132.9624,6.176,75.9309,15.1659,0.2412,89.594,4.761
OBS-008286,MC-083,106.1777,216.6049,3.0809,98.0317,13.253,0.137,122.725,1.6492
OBS-003387,MC-240,96.0785,198.6431,3.36,98.1807,13.3536,0.1452,112.1,1.5726
OBS-001654,MC-155,68.517,133.7794,1.7872,70.9878,8.3179,0.0702,85.3372,1.1166
OBS-005687,MC-217,83.8064,183.0135,2.4388,90.6112,10.671,0.1339,98.949,1.0296
OBS-011874,MC-229,87.0333,186.6874,2.6861,89.3923,11.9317,0.1333,106.9642,1.8451
OBS-002143,MC-178,63.9422,135.0045,1.8183,71.0053,9.2344,0.1514,89.7086,0.484
OBS-010272,MC-154,67.2978,113.063,2.1482,73.7499,9.4899,0.0607,78.4264,0.1
OBS-006557,MC-033,80.5653,180.4793,2.5309,88.5537,12.2297,0.1865,94.9414,1.4515
OBS-003358,MC-203,67.3847,121.6877,1.4915,76.7155,10.1237,0.0573,91.3597,0.1
OBS-005341,MC-070,64.9537,122.1509,2.3844,73.762,9.4466,0.1148,91.3845,1.655
OBS-010648,MC-140,60.5764,145.0344,6.4472,83.0485,15.9743,0.2775,104.1281,4.2232
OBS-004795,MC-199,72.9949,138.4324,2.2075,75.1903,9.2574,0.0568,97.9945,1.3863
OBS-008041,MC-198,68.1654,117.366,2.2177,71.3305,6.5997,0.0742,81.7877,0.788
OBS-010267,MC-205,44.7854,147.2933,6.2787,79.6898,14.9386,0.2648,91.7207,3.9409
OBS-002458,MC-225,91.1334,196.7178,3.2177,87.5022,11.1548,0.1287,111.2218,0.5234
OBS-006727,MC-165,63.7266,110.4601,1.7676,73.0353,7.9253,0,72.5093,0.8433
OBS-005379,MC-098,46.0972,142.8832,5.7819,75.5966,15.6266,0.2286,86.2655,3.4321
OBS-001280,MC-228,57.838,114.9677,1.9637,71.4646,8.8331,0.0696,77.0562,0.1838
OBS-010372,MC-091,60.1164,102.4836,1.1307,68.9697,8.0756,0.081,68.5527,0.9593
OBS-009900,MC-216,61.3249,106.4629,1.6334,70.8492,7.8987,0.058,71.6082,0.519
OBS-005905,MC-058,54.4366,132.229,4.7174,78.0008,15.8502,0.2526,97.6076,4.388
OBS-009254,MC-216,84.7027,191.6934,3.3492,86.0214,11.9888,0.0862,107.3619,1.7367
OBS-011498,MC-015,63.1839,136.4511,1.7683,71.3994,7.5615,0.0484,82.7738,0.7397
OBS-011403,MC-218,85.5256,202.2452,2.7498,94.2337,10.6481,0.1479,94.4768,3.1011
OBS-011717,MC-145,56.6928,110.0881,0.6491,67.6385,6.7334,0.0385,77.4819,1.1473
OBS-011081,MC-225,50.4497,137.1967,5.5452,79.8128,17.036,0.2552,82.769,3.8475
OBS-002354,MC-153,60.1122,116.8297,1.6123,73.6621,7.7973,0.0915,87.0664,0.3912
OBS-009849,MC-084,65.2875,102.2924,1.3312,69.3453,8.5081,0.0289,79.3743,1.2816
OBS-002946,MC-225,56.6105,149.751,6.5115,79.9415,16.3833,0.2361,103.5451,3.8382
OBS-002347,MC-158,68.9131,126.1853,1.5834,70.4183,7.9461,0.0952,89.5141,0.2706
OBS-007955,MC-024,69.1529,168.3697,1.715,82.2944,9.7191,0.1746,95.8286,1.1091
OBS-002331,MC-202,65.7687,127.3095,2.1481,72.9675,9.452,0.0564,90.9922,0.7371
OBS-000412,MC-104,82.7593,186.355,2.6345,89.7338,9.8784,0.1543,95.6945,1.7097
OBS-005300,MC-238,82.4127,188.7208,3.1741,88.7685,11.7321,0.1445,93.4788,1.3811
OBS-006135,MC-007,92.5468,214.5577,3.306,92.191,11.9468,0.1023,113.9937,1.1478
OBS-001685,MC-068,48.8705,123.701,6.3346,76.4472,16.2236,0.2322,89.7756,3.7469
OBS-005189,MC-236,58.3641,111.7094,1.7655,72.1947,7.8316,0.0592,74.9914,0.9022
OBS-009912,MC-056,65.7227,117.074,1.1938,69.9126,8.9899,0.1124,89.301,0.7436
OBS-003314,MC-128,63.0373,104.9324,1.552,70.245,9.0666,0.1204,86.2226,0.4308
OBS-000921,MC-052,92.3435,194.1606,3.2827,92.8552,13.0444,0.2059,123.7163,0.549
OBS-008794,MC-232,44.0165,139.3301,5.6474,77.2665,15.6853,0.2617,86.7123,3.4637
OBS-004774,MC-048,61.7815,162.674,6.4009,81.6379,17.7047,0.2266,102.204,4.3508
OBS-001715,MC-224,61.1847,115.4316,1.6514,73.9202,8.9536,0.0633,87.8164,1.4864
OBS-000141,MC-055,77.0229,173.9933,2.3937,88.5358,10.2574,0.1302,86.9666,2.0141
OBS-007111,MC-089,57.7321,110.4988,1.7869,71.5539,8.627,0.0539,79.9175,1.8744
OBS-009268,MC-127,51.8144,96.9707,2.1203,64.4706,6.9361,0.0763,67.3171,0.7657
OBS-009368,MC-158,40.2511,117.5598,4.7915,75.1319,15.5787,0.2456,83.7619,2.7033
OBS-000108,MC-206,64.9622,132.9934,1.725,73.067,8.384,0.101,99.6198,1.2438
OBS-008350,MC-064,69.8486,128.6306,1.4571,73.6756,9.9448,0.0678,97.5898,0.484
OBS-000077,MC-082,61.9169,127.3226,1.9753,71.3357,7.8199,0.1144,76.3188,0.1
OBS-007196,MC-125,53.7034,143.1214,5.8321,78.4465,16.8301,0.3247,86.3509,2.9989
OBS-003422,MC-202,41.1769,121.6368,5.9057,76.4351,16.139,0.2443,80.8381,4.5622
OBS-001605,MC-020,68.2058,128.1617,1.9259,71.1787,8.3451,0.0693,85.4343,0.484
OBS-002262,MC-226,54.9334,105.2805,1.2052,66.4333,8.0411,0.0746,79.7368,1.3335
OBS-011632,MC-159,89.1812,195.2594,2.984,94.344,13.2424,0.1251,112.0214,1.8933
OBS-002918,MC-170,52.3488,151.0433,6.0914,82.8464,18.2581,0.2707,104.6247,4.7242
OBS-009770,MC-028,90.6091,186.6763,3.0083,90.6095,12.2585,0.1511,109.3107,2.2566
OBS-004500,MC-045,63.3518,115.3356,1.9928,71.759,6.98,0.1108,91.7869,0.5661
OBS-009974,MC-055,88.3077,202.6488,3.4367,91.1582,11.9251,0.0902,102.2358,1.5637
OBS-006169,MC-005,65.3881,116.0894,1.5288,70.4603,8.2446,0.0942,85.2383,0.5293
OBS-000721,MC-081,46.5214,158.8267,5.1059,79.166,13.8178,0.2832,82.876,3.9253
OBS-003221,MC-050,79.7505,185.6764,3.1779,89.0379,9.7007,0.1005,89.2874,1.3583
OBS-010381,MC-029,48.2801,147.8308,6.0554,76.7616,17.9223,0.202,109.947,3.5086
OBS-004936,MC-174,76.5268,143.6992,2.4934,76.5533,10.2313,0.0652,98.449,1.6241
OBS-004417,MC-196,51.9631,92.5416,0.599,64.7688,5.7174,0.0296,66.6006,0.1
OBS-010989,MC-208,84.4606,171.6988,2.6027,90.9299,10.8832,0.1654,103.4391,1.0588
OBS-005696,MC-025,56.2317,100.529,1.4369,64.5629,6.7117,0.0857,70.4981,0.7723
OBS-009597,MC-050,61.0545,117.754,2.1958,69.0698,7.3735,0.058,88.1555,0.1415
OBS-002335,MC-223,81.3221,183.0859,3.2344,85.1969,9.8746,0.0903,107.5578,1.2166
OBS-000237,MC-154,54.2715,99.6564,0.9978,69.1269,6.1226,0.0156,64.5275,1.0748
OBS-004646,MC-021,62.0882,155.3399,6.6524,81.4084,18.4271,0.2104,106.7101,3.5697
OBS-009379,MC-176,88.2364,184.8179,2.7333,91.2004,10.5513,0.2008,97.2295,1.6292
OBS-010487,MC-180,49.2932,138.6189,5.3704,78.451,15.9378,0.2337,95.312,5.6034
OBS-000905,MC-240,78.6396,171.7028,2.1556,87.6147,10.5102,0.1822,101.3298,0.7837
OBS-010348,MC-172,65.0051,131.8568,1.1693,70.1092,8.3651,0.0903,95.7225,0.6242
OBS-011842,MC-214,66.2135,124.0482,1.8168,73.9699,10.0709,0.0593,92.1322,1.6341
OBS-002089,MC-031,47.8202,106.9974,1.9467,65.6935,7.4084,0.0485,59.5091,1.1526
OBS-005011,MC-159,53.6921,115.0754,1.2615,69.1275,9.1219,0.0423,84.5709,1.149
OBS-006826,MC-106,65.6207,109.6374,1.9564,71.2518,9.6619,0.0304,91.8749,0.465
OBS-004775,MC-207,61.1489,105.3662,1.535,64.9132,7.051,0.0661,81.0435,0.2395
OBS-007365,MC-021,63.8055,126.8771,1.4728,73.6407,7.2097,0.0744,84.5084,1.5904
OBS-008146,MC-114,50.9045,133.0824,5.8691,79.0738,17.0454,0.2258,96.3164,4.5725
OBS-008882,MC-048,61.9808,110.3246,1.2289,69.0669,6.3427,0.0954,80.0215,0.1
OBS-011621,MC-042,45.345,106.6507,4.8277,78.0665,15.6335,0.2669,78.0386,4.5028
OBS-010201,MC-115,65.6748,114.2528,1.9598,67.5929,8.8539,0.0701,84.2576,1.3128
OBS-002682,MC-136,68.6476,123.8261,1.5794,73.1991,9.2346,0.0747,93.7912,1.5683
OBS-007842,MC-177,68.0032,127.9193,2.5082,71.8305,8.6752,0.0486,88.7444,0.21
OBS-000245,MC-145,50.482,143.3196,6.0478,79.8642,16.1835,0.2512,102.7206,3.6643
OBS-010416,MC-111,86.3003,198.7051,3.105,92.5893,12.0578,0.0944,108.6778,0.46
OBS-005198,MC-136,63.3943,101.5037,1.6022,70.5964,7.9175,0.1281,80.2467,1.0281
OBS-006186,MC-099,54.8006,112.5312,1.5546,69.5564,9.0106,0.0401,86.8,0.2188
OBS-000768,MC-204,52.5836,113.3208,1.3958,69.123,6.3671,0.0544,73.3738,0.1654
OBS-005453,MC-012,56.0905,114.993,1.4985,65.6116,7.0114,0.0271,70.1832,1.2341
OBS-005155,MC-092,55.8765,107.9284,1.1637,68.3828,4.9099,0,77.261,0.9101
OBS-009000,MC-004,60.1606,110.2778,1.3306,71.4014,8.4586,0.0417,83.3333,0.5798
OBS-007905,MC-122,87.0899,189.423,2.7224,90.8565,12.2159,0.1619,111.8206,1.101
OBS-004081,MC-071,42.6552,132.5795,5.3038,79.8245,14.7426,0.1903,88.5276,2.9277
OBS-010093,MC-089,59.0997,159.989,6.3245,84.4005,15.9763,0.2278,94.9889,3.139
OBS-009190,MC-145,69.7733,140.5114,2.017,69.789,7.8678,0.0959,86.5318,0.4281
OBS-004387,MC-047,73.6554,180.0651,2.5827,87.2452,10.5717,0.0896,90.8475,0.867
OBS-002855,MC-184,92.4927,207.5572,3.4874,89.4792,11.5534,0.1791,108.0862,1.9736
OBS-011158,MC-116,59.8791,151.8288,6.8549,80.482,16.5826,0.3138,101.1972,4.6797
OBS-010278,MC-080,75.4717,155.9718,1.7221,81.3786,8.7602,0.0786,94.5541,1.0363
OBS-002223,MC-147,84.7684,188.5766,3.0719,87.2273,11.806,0.1575,89.3817,1.7079
OBS-009743,MC-239,65.9121,127.7737,2.1763,76.4614,7.4998,0.1034,92.7287,0.1487
OBS-004555,MC-198,64.1201,122.2053,1.6138,71.9244,7.3869,0.1018,84.0766,0.8563
OBS-003125,MC-011,87.3019,195.6608,2.8807,91.3821,11.717,0.1619,120.647,0.8508
OBS-008472,MC-066,67.0028,130.1606,1.7442,71.0123,10.578,0.0632,98.274,0.9164
OBS-003170,MC-142,91.1855,198.8953,3.3222,88.1745,10.7622,0.155,106.5269,1.6455
OBS-002447,MC-002,82.7649,184.5717,3.3018,91.0281,10.9929,0.1405,97.627,1.6929
OBS-000215,MC-218,61.9103,108.9667,0.9369,70.608,7.1673,0.0561,78.8584,0.1
OBS-006435,MC-039,38.839,127.9849,5.2868,74.5315,14.1689,0.2821,80.18,3.7491
OBS-006453,MC-085,90.3665,196.9232,3.0534,90.9702,9.186,0.1008,120.2742,2.2818
OBS-009700,MC-228,46.2543,92.5411,1.2012,68.2529,4.9466,0.1134,72.4156,1.1281
OBS-006936,MC-093,60.5176,102.1019,2.4558,68.5122,7.8462,0.0524,84.7832,0.4975
OBS-007017,MC-109,65.3676,105.6144,1.8354,72.0675,9.1816,0.1684,89.0159,0.2986
OBS-004135,MC-107,60.9186,151.5087,6.7924,81.3666,17.0676,0.2265,100.997,4.3298
OBS-007902,MC-188,93.6212,206.743,3.1921,92.6535,13.8008,0.1719,117.3276,2.3255
OBS-008815,MC-189,41.6113,132.5314,6.0459,80.333,15.0252,0.2181,94.4211,4.5184
OBS-010010,MC-224,62.3957,113.7152,1.395,74.1799,7.8723,0.0783,91.8196,0.8261
OBS-006691,MC-158,58.1011,115.2679,0.8577,64.1836,7.9353,0.0698,71.78,0.6363
OBS-011780,MC-195,93.8763,209.3723,3.2952,94.3822,12.8602,0.1404,117.024,0.6998
OBS-003275,MC-047,32.4083,111.0833,5.2959,70.1167,14.4576,0.2804,65.6528,4.0851
OBS-003483,MC-188,67.9198,137.9805,2.354,75.863,9.7334,0.0663,87.9241,0.1325
OBS-007121,MC-190,60.0323,113.6184,1.2456,67.0086,6.6469,0.0529,84.0862,0.7125
OBS-000270,MC-215,57.2596,114.1753,1.7229,70.22,7.0197,0.071,79.4854,1.9034
OBS-001354,MC-226,40.9442,120.3074,4.6863,72.0397,14.3101,0.3477,71.4922,3.5662
OBS-009177,MC-123,95.9133,209.416,3.7693,94.8127,13.0184,0.103,117.1928,1.6972
OBS-007574,MC-047,49.3966,132.9441,5.6452,76.6402,15.6158,0.2617,91.0043,4.7542
OBS-000253,MC-159,60.8064,112.65,1.0602,65.9089,8.2852,0.0534,74.2035,0.2468
OBS-006568,MC-033,88.2685,181.5217,2.9873,88.6267,11.0629,0.1,98.6428,3.5662
OBS-008278,MC-123,84.1303,171.1908,2.9308,84.6404,11.9761,0.114,103.1467,0.9118
OBS-007878,MC-087,63.6007,118.0931,1.3623,69.1838,9.2625,0.1459,81.3301,0.5484
OBS-004496,MC-208,93.8895,207.91,3.3888,91.1314,11.4163,0.1325,121.3706,2.2381
OBS-003763,MC-225,65.0077,116.9984,1.9899,76.6774,8.6459,0.0259,81.0569,0.7272
OBS-009897,MC-167,58.7105,104.8008,1.2706,70.4826,6.9209,0.139,78.2881,0.9896
OBS-007622,MC-216,90.3795,187.113,2.6436,90.2152,11.1255,0.0911,115.5226,1.9536
OBS-009296,MC-188,51.0193,133.9263,5.5,78.3722,17.4715,0.2658,95.8986,4.0603
OBS-007883,MC-200,46.4508,137.4547,5.0195,77.5383,15.996,0.2151,93.6729,4.0892
OBS-009733,MC-042,41.0567,125.9224,4.8498,76.3652,14.3472,0.2138,78.1221,3.4155
OBS-001814,MC-077,57.5774,113.5646,1.2666,66.4233,6.5402,0.0944,82.0563,0.5087
OBS-000037,MC-178,85.1721,177.2624,2.6028,88.7639,11.6791,0.1037,103.8252,0.9154
OBS-002738,MC-123,65.4215,133.6551,1.3485,75.2286,8.803,0.0724,88.699,0.2413
OBS-007958,MC-140,84.9671,178.6404,2.9415,87.2895,11.2891,0.1831,100.6594,1.3485
OBS-005846,MC-010,86.2999,181.5438,2.925,89.1049,10.8527,0.1348,95.2827,1.2155
OBS-006452,MC-218,79.5908,184.9676,2.6234,87.9471,12.5079,0.1569,96.8208,2.3352
OBS-005246,MC-009,86.2918,190.8067,2.5294,92.0296,11.3973,0.1795,111.229,1.6527
OBS-001079,MC-141,69.789,120.284,1.6023,70.0011,7.0189,0.098,90.066,0.4681
OBS-011796,MC-001,92.332,188.3453,2.6239,89.8982,11.0764,0.2217,101.7013,1.7463
OBS-010439,MC-198,65.7053,130.6944,2.0407,69.3633,7.4173,0.0239,80.3041,1.3857
OBS-009123,MC-228,55.1073,108.3464,1.3591,69.4153,6.6059,0.0295,79.0817,1.1576
OBS-008440,MC-076,50.2436,98.2662,0.7061,67.2512,7.5981,0.0802,71.555,1.031
OBS-005396,MC-063,75.018,165.7532,2.6022,85.2716,9.5545,0.0685,99.4207,1.4584
OBS-004279,MC-016,91.7931,194.7639,3.1701,91.4651,11.6708,0.1395,104.1333,0.9353
OBS-005424,MC-022,53.0575,102.56,1.4503,65.0965,8.3084,0.0711,78.2637,0.9113
OBS-000235,MC-151,69.2628,131.6231,1.5466,75.3797,9.9349,0.0971,94.3416,0.9635
OBS-002268,MC-058,74.8709,147.6901,1.5171,80.268,8.7231,0,102.8952,0.2325
OBS-001344,MC-139,60.9978,117.1011,2.0288,69.7968,8.7437,0.0309,73.3408,1.3406
OBS-001560,MC-059,93.0621,202.2515,2.8574,93.7779,11.8124,0.0702,112.848,2.2493
OBS-002876,MC-071,79.6593,184.1902,2.5768,88.3674,10.5558,0.1619,100.7039,1.8092
OBS-005964,MC-034,52.7867,119.2934,1.1347,71.356,6.9089,0.1042,70.9853,0.4022
OBS-003067,MC-132,85.4434,206.4278,2.1815,91.7626,12.644,0.091,116.214,2.074
OBS-002380,MC-053,56.6548,114.7845,1.1474,69.8147,7.8927,0.0741,70.6447,1.0486
OBS-010380,MC-037,65.4772,153.2203,6.6207,81.0595,17.3928,0.2182,103.3684,3.4305
OBS-004274,MC-016,76.1888,174.9089,2.9197,82.317,10.4933,0.151,84.4868,2.0425
OBS-002543,MC-025,89.2742,195.071,2.7906,89.1683,12.5164,0.1319,107.8659,1.8227
OBS-006672,MC-070,92.9525,196.6897,3.2046,96.0618,12.9656,0.2187,115.0444,1.2141
OBS-011698,MC-189,70.7132,129.8335,1.7976,73.3879,9.2988,0.0059,91.244,1.3511
OBS-005765,MC-021,97.9112,206.6747,3.5114,92.2437,11.8704,0.1604,114.4341,1.1043
OBS-011763,MC-126,51.6547,138.7964,5.3071,76.1282,15.5898,0.253,91.9587,4.5113
OBS-010793,MC-209,54.6405,105.4081,1.0761,70.9359,8.0139,0.0676,69.6568,1.6168
OBS-003131,MC-120,54.7051,117.0157,1.5762,70.0098,9.5131,0.1556,75.7673,1.4999
OBS-002643,MC-023,57.5417,111.4966,1.0589,66.1369,7.6235,0.0743,75.4046,1.0889
OBS-005220,MC-131,90.228,202.7515,3.5103,95.632,11.6669,0.1417,107.4186,1.9178
OBS-011967,MC-210,45.8861,129.9479,5.6468,79.6772,16.2547,0.2017,85.9639,3.8602
OBS-002622,MC-181,59.7214,109.3538,2.1132,70.7491,8.9064,0.0071,83.338,0.3164
OBS-004878,MC-016,54.5363,108.3703,2.0109,67.9347,8.3536,0.0906,78.7985,1.0076
OBS-003890,MC-095,54.9873,109.8314,1.07,71.9262,9.0685,0.0545,77.71,0.3885
OBS-009573,MC-235,52.1462,144.9896,5.8017,80.4584,15.6514,0.2842,92.5457,4.3435
OBS-009070,MC-226,69.3636,167.7005,2.8431,82.0867,10.6413,0.0958,83.3389,1.77
OBS-000799,MC-179,45.1389,141.9867,5.9021,79.5895,15.4157,0.2927,82.5966,4.093
OBS-004609,MC-102,90.1079,202.3582,3.5856,95.2924,10.5028,0.156,113.8151,1.6084
OBS-005933,MC-167,64.3465,123.6392,1.834,70.7358,8.309,0.0302,101.5189,1.1185
OBS-000715,MC-209,71.3358,129.0962,2.3707,74.8914,10.8436,0.0306,88.605,1.219
OBS-009983,MC-097,65.3813,117.8758,1.574,69.5422,8.2125,0.0982,81.4958,0.3924
OBS-008646,MC-027,61.708,109.296,0.5696,70.6776,7.786,0.0447,80.3163,1.8029
OBS-006609,MC-180,83.506,191.023,2.7081,84.7376,11.4554,0.2318,114.3155,1.6414
OBS-002326,MC-146,58.8157,114.824,1.8077,69.792,7.1501,0.0556,81.6623,0.3047
OBS-006603,MC-111,93.32,206.184,3.2228,96.0932,11.9301,0.1021,109.6673,0.6394
OBS-009114,MC-038,53.068,128.0205,6.528,80.7429,17.2493,0.2347,92.2112,4.1077
OBS-002702,MC-137,84.9658,195.3012,2.8341,90.0931,11.966,0.0999,111.2723,1.4253
OBS-002144,MC-039,86.173,196.857,3.2635,90.5372,12.8224,0.0885,115.9096,1.5506
OBS-000357,MC-043,48.9828,138.7789,4.8446,80.0513,16.255,0.2765,92.6954,4.4014
OBS-007728,MC-136,59.7725,124.0223,2.013,71.7265,9.0012,0.0034,74.4753,0.5497
OBS-004651,MC-084,61.42,127.3369,0.9867,71.4687,7.0682,0.0672,83.3131,0.9647
OBS-003538,MC-108,91.3797,201.065,3.3388,92.5216,12.2902,0.1604,115.412,1.8518
OBS-005662,MC-192,62.1233,115.0613,1.5495,69.9831,10.4484,0.014,76.302,1.4314
OBS-006158,MC-160,51.0123,100.7009,1.3344,65.0299,6.883,0.0563,71.0777,2.5666
OBS-002836,MC-086,57.6103,110.1631,1.0979,70.8949,8.7238,0.1039,83.0288,0.5313
OBS-011725,MC-068,95.2399,191.2318,3.1226,91.4069,12.3559,0.1237,107.8469,1.8204
OBS-010756,MC-017,46.076,134.0138,5.7892,79.4646,16.5824,0.2617,82.4273,4.1024
OBS-002483,MC-158,61.0596,109.5573,1.6364,67.0834,8.4022,0.0992,67.9517,0.2976
OBS-005079,MC-199,63.3991,110.8495,1.1205,71.2265,8.3563,0.0439,83.5239,0.2874
OBS-004885,MC-055,86.1319,198.1182,3.3658,90.5033,13.1824,0.0912,113.4771,1.5665
OBS-010664,MC-195,59.4338,109.2146,1.9065,72.1368,8.8922,0.0429,82.8646,1.4282
OBS-010295,MC-139,63.678,115.1797,1.5953,68.469,8.6705,0.0697,87.1164,1.66
